,time,open,high,low,close,EMA90,EMA75,EMA60,EMA,EMA30,ParabolicSAR,loop,step,open_price,Max_bar,Max_TP,Long_ba,close_price,DD_bar,DD_point,status,Index,TotalDD_bar,side,result,profit,prob,results
0,2014-02-18T10:00:00Z,0.90109,0.9033700000000001,0.9001899999999999,0.9031600000000001,0.894889151,0.896009298,0.897485388,0.89932966,0.901257361,0.895938015,3,2,0.8935700000000001,1,0.8906799999999999,38,0.9031600000000001,35,0.9080600000000001,Sell,1,38,Sell,loss,-0.009589999999999987,-1.0732231386461035,Sellloss
1,2014-04-24T17:00:00Z,0.92563,0.9265200000000001,0.92548,0.9263399999999999,0.931229764,0.9319065540000001,0.9322638790000001,0.932114799,0.931210675,0.9318376140000001,3,1,0.9031600000000001,221,0.9461299999999999,284,0.9263399999999999,51,0.88884,Buy,2,284,Buy,win,0.023179999999999867,2.566544133929743,Buywin
2,2014-05-12T09:00:00Z,0.9369799999999999,0.93858,0.93676,0.93804,0.931806612,0.932223702,0.932697856,0.9333905570000001,0.934536459,0.9346899999999999,3,2,0.9263399999999999,35,0.92022,71,0.93804,58,0.9394299999999999,Sell,3,71,Sell,loss,-0.011700000000000044,-1.2630351706716805,Sellloss
3,2014-05-23T09:00:00Z,0.9230200000000001,0.92309,0.9213600000000001,0.92276,0.930187318,0.92985291,0.929256372,0.928244282,0.9265442140000001,0.92636364,3,1,0.93804,11,0.94091,54,0.92276,43,0.9208700000000001,Buy,4,54,Buy,loss,-0.01527999999999996,-1.6289284039060126,Buyloss
4,2014-06-09T09:00:00Z,0.93614,0.93632,0.9353600000000001,0.93547,0.9293509320000001,0.929427895,0.929643342,0.930143976,0.9311770629999999,0.9322918179999999,3,2,0.92276,23,0.92105,67,0.93547,66,0.93635,Sell,5,67,Sell,loss,-0.012709999999999999,-1.3773895704191772,Sellloss
5,2014-08-05T21:00:00Z,0.9301799999999999,0.9308299999999999,0.92917,0.9293399999999999,0.9357534890000001,0.93528626,0.934653437,0.9337971629999999,0.9326736529999999,0.93401984,3,1,0.93547,97,0.9505,249,0.9293399999999999,234,0.9275399999999999,Buy,6,249,Buy,loss,-0.00613000000000008,-0.6552855783723774,Buyloss
6,2014-08-27T17:00:00Z,0.93324,0.9340299999999999,0.93315,0.93342,0.9311808659999999,0.9310163840000001,0.930945024,0.93101628,0.931285578,0.928808434,3,2,0.9293399999999999,68,0.92356,96,0.93342,5,0.93742,Sell,7,96,Sell,loss,-0.0040800000000000836,-0.439021240880634,Sellloss
7,2014-09-11T21:00:00Z,0.90976,0.91084,0.9082899999999999,0.90914,0.9273260040000001,0.926509206,0.925374145,0.923649927,0.920788878,0.9203483640000001,3,1,0.93342,40,0.9401700000000001,67,0.90914,0,0.9082899999999999,Buy,8,67,Buy,loss,-0.02428000000000008,-2.6011870326326925,Buyloss
8,2014-10-28T21:00:00Z,0.8852899999999999,0.8869600000000001,0.88492,0.8860600000000001,0.879489689,0.879228764,0.879313989,0.879786964,0.88071239,0.879199486,3,2,0.90914,95,0.86424,199,0.8860600000000001,0,0.9117,Sell,9,199,Sell,win,0.02307999999999988,2.538662912202728,Sellwin
9,2014-11-06T14:00:00Z,0.85888,0.86126,0.85608,0.85641,0.874843791,0.873953035,0.8728751379999999,0.871304902,0.86866338,0.8680689770000001,3,1,0.8860600000000001,4,0.8911100000000001,40,0.85641,36,0.8553200000000001,Buy,10,40,Buy,loss,-0.029650000000000065,-3.3462745186556284,Buyloss
10,2014-11-17T18:00:00Z,0.8711,0.8717299999999999,0.87069,0.87074,0.871315657,0.87080326,0.8704266759999999,0.870323373,0.870830931,0.868672925,3,2,0.85641,4,0.85406,44,0.87074,40,0.8795799999999999,Sell,11,44,Sell,loss,-0.014329999999999954,-1.6732639740311246,Sellloss
11,2014-11-26T10:00:00Z,0.84955,0.8529700000000001,0.84845,0.8507600000000001,0.8654451059999999,0.864430899,0.863264025,0.861800412,0.859699095,0.8582648490000001,3,1,0.87074,3,0.87466,40,0.8507600000000001,39,0.84798,Buy,12,40,Buy,loss,-0.019979999999999887,-2.2945999954061933,Buyloss
12,2015-01-16T18:00:00Z,0.82214,0.82384,0.8214799999999999,0.82239,0.8169980290000001,0.816658917,0.816722175,0.8172883959999999,0.8184660990000001,0.816442652,3,2,0.8507600000000001,168,0.80324,211,0.82239,6,0.86154,Sell,13,211,Sell,win,0.028370000000000117,3.3346654755747935,Sellwin
13,2015-01-26T18:00:00Z,0.79267,0.79278,0.79133,0.79243,0.810864473,0.809672223,0.808225689,0.80613351,0.802589735,0.7951526259999999,3,1,0.82239,1,0.82436,36,0.79243,31,0.78578,Buy,14,36,Buy,loss,-0.029959999999999987,-3.643040406619729,Buyloss
14,2015-02-23T02:00:00Z,0.78403,0.7844899999999999,0.78303,0.78345,0.7816780659999999,0.780708489,0.780082756,0.779980406,0.780577766,0.777205859,3,2,0.79243,34,0.76261,117,0.78345,10,0.8025100000000001,Sell,15,117,Sell,win,0.008979999999999988,1.1332231238090416,Sellwin
15,2015-03-10T17:00:00Z,0.76203,0.76331,0.76072,0.76252,0.7776549909999999,0.7768271,0.77587861,0.774562718,0.772387002,0.769850261,3,1,0.78345,20,0.7912899999999999,70,0.76252,67,0.76032,Buy,16,70,Buy,loss,-0.020930000000000004,-2.6715170081051762,Buyloss
16,2015-04-23T01:00:00Z,0.7733800000000001,0.77596,0.77195,0.7757,0.770831237,0.771168237,0.7717517490000001,0.772664556,0.7739127020000001,0.7715192479999999,3,2,0.76252,101,0.75331,189,0.7757,59,0.79382,Sell,17,189,Sell,loss,-0.01317999999999997,-1.728479253003196,Sellloss
17,2015-05-24T21:00:00Z,0.78183,0.78315,0.78033,0.78083,0.792460143,0.792885065,0.792946192,0.79236535,0.790686758,0.7920058879999999,3,1,0.7757,90,0.81633,131,0.78083,2,0.7710899999999999,Buy,18,131,Buy,win,0.005130000000000079,0.6613381461905478,Buywin
18,2015-06-18T17:00:00Z,0.7811899999999999,0.78177,0.7792899999999999,0.77954,0.774132898,0.773725303,0.7735270879999999,0.7737038540000001,0.774392558,0.767402204,3,2,0.78083,35,0.75983,114,0.77954,112,0.78493,Sell,19,114,Sell,win,0.0012900000000000134,0.1652088162596229,Sellwin
19,2015-07-03T13:00:00Z,0.75249,0.7525,0.75093,0.7518,0.76902326,0.768222559,0.76726285,0.765982295,0.7640563340000001,0.762366,3,1,0.77954,0,0.78177,65,0.7518,0,0.75093,Buy,20,65,Buy,loss,-0.027739999999999987,-3.5585088642019636,Buyloss
20,2015-08-14T13:00:00Z,0.7379600000000001,0.7397600000000001,0.7366,0.73887,0.7357953740000001,0.7354284090000001,0.73530651,0.7354479,0.7358136690000001,0.7307480409999999,3,2,0.7518,166,0.72148,181,0.73887,0,0.75485,Sell,21,181,Sell,win,0.012929999999999997,1.7198723064644847,Sellwin
21,2015-08-24T09:00:00Z,0.72436,0.725,0.72095,0.7232,0.733995022,0.7335421390000001,0.7330994120000001,0.73252137,0.731493067,0.733619858,3,1,0.73887,0,0.7397600000000001,35,0.7232,33,0.72007,Buy,22,35,Buy,loss,-0.015670000000000073,-2.12080609579494,Buyloss
22,2015-09-15T09:00:00Z,0.71302,0.71354,0.71158,0.7117,0.709350914,0.708191523,0.7073213359999999,0.707071,0.7080251000000001,0.71029,3,2,0.7232,57,0.6907300000000001,97,0.7117,0,0.7276,Sell,23,97,Sell,win,0.011499999999999955,1.590154867256631,Sellwin
23,2015-09-29T01:00:00Z,0.6958,0.69644,0.69458,0.69499,0.7073164540000001,0.706498712,0.705610599,0.704444799,0.702606418,0.7040804,3,1,0.7117,18,0.7279899999999999,58,0.69499,42,0.69386,Buy,24,58,Buy,loss,-0.016710000000000003,-2.347899395812843,Buyloss
24,2015-10-08T17:00:00Z,0.7228899999999999,0.72716,0.7227600000000001,0.7258600000000001,0.709751338,0.71006519,0.71075585,0.712044254,0.714390028,0.7166284,3,2,0.69499,2,0.69367,47,0.7258600000000001,0,0.72716,Sell,25,47,Sell,loss,-0.030870000000000064,-4.441790529360144,Sellloss
25,2015-11-06T10:00:00Z,0.71515,0.71575,0.70595,0.7067399999999999,0.717217375,0.716881745,0.716352931,0.715650233,0.71492842,0.7188279940000001,3,1,0.7258600000000001,11,0.73822,124,0.7067399999999999,0,0.70595,Buy,26,124,Buy,loss,-0.019120000000000137,-2.634116771829297,Buyloss
26,2015-11-24T14:00:00Z,0.72136,0.7246199999999999,0.72136,0.72347,0.7151571729999999,0.7153541,0.715788966,0.716636231,0.7180935540000001,0.71591,3,2,0.7067399999999999,15,0.7016,74,0.72347,62,0.72502,Sell,27,74,Sell,loss,-0.016730000000000023,-2.3672071766137512,Sellloss
27,2015-12-17T02:00:00Z,0.7168399999999999,0.71873,0.71628,0.71712,0.7230131590000001,0.723128507,0.723052748,0.722645276,0.7217605290000001,0.72802,3,1,0.72347,48,0.73855,99,0.71712,80,0.7159800000000001,Buy,28,99,Buy,loss,-0.006349999999999967,-0.8777143489018159,Buyloss
28,2015-12-28T02:00:00Z,0.72682,0.72775,0.72639,0.7267600000000001,0.722193193,0.722255203,0.722311422,0.722480377,0.72311433,0.7237671240000001,3,2,0.71712,4,0.70968,37,0.7267600000000001,36,0.72828,Sell,29,37,Sell,loss,-0.009640000000000093,-1.3442659526997007,Sellloss
29,2016-01-07T02:00:00Z,0.70291,0.70545,0.7024699999999999,0.70329,0.720644229,0.720217845,0.71952662,0.7183501409999999,0.716100721,0.7086100000000001,3,1,0.7267600000000001,19,0.73274,42,0.70329,41,0.7024699999999999,Buy,30,42,Buy,loss,-0.023470000000000102,-3.2294017282184075,Buyloss
30,2016-01-28T14:00:00Z,0.70944,0.7128399999999999,0.70798,0.70922,0.700996673,0.700301205,0.699935858,0.70021394,0.7015835420000001,0.7031593279999999,3,2,0.70329,40,0.6827,94,0.70922,0,0.7128399999999999,Sell,31,94,Sell,loss,-0.005929999999999991,-0.8431799115585308,Sellloss
31,2016-05-03T17:00:00Z,0.74969,0.75064,0.7482800000000001,0.7484,0.765184056,0.765119764,0.7646447540000001,0.763563565,0.7615965490000001,0.7689548959999999,3,1,0.70922,359,0.78351,409,0.7484,47,0.69734,Buy,32,409,Buy,win,0.03917999999999999,5.5243788951242205,Buywin
32,2016-06-07T01:00:00Z,0.73737,0.74258,0.7359600000000001,0.74243,0.72809986,0.727481024,0.727340022,0.727969348,0.7297949690000001,0.73044397,3,2,0.7484,89,0.7145,147,0.74243,0,0.75361,Sell,33,147,Sell,win,0.00596999999999992,0.7977017637626831,Sellwin
33,2016-07-25T01:00:00Z,0.7465,0.7478,0.74571,0.74737,0.7515871159999999,0.751858412,0.751858281,0.751380822,0.7501116290000001,0.74977478,3,1,0.74243,168,0.76765,204,0.74737,45,0.72851,Buy,34,204,Buy,win,0.0049399999999999444,0.6653825949921129,Buywin
34,2016-08-03T21:00:00Z,0.75871,0.7619,0.75837,0.76127,0.753843818,0.75431325,0.7548360409999999,0.7555443559999999,0.756705992,0.752601014,3,2,0.74737,17,0.74205,48,0.76127,40,0.76377,Sell,35,48,Sell,loss,-0.013900000000000023,-1.8598552256579772,Sellloss
35,2016-08-25T05:00:00Z,0.76245,0.7639,0.76193,0.7623,0.763246442,0.763584918,0.7637442170000001,0.7636134309999999,0.76308692,0.7647485690000001,3,1,0.76127,30,0.7759699999999999,92,0.7623,73,0.75836,Buy,36,92,Buy,win,0.0010299999999999754,0.1353002219974484,Buywin
36,2016-09-07T13:00:00Z,0.76899,0.76981,0.7666,0.76689,0.7602247959999999,0.7602034209999999,0.760218975,0.7604713479999999,0.76145792,0.76513,3,2,0.7623,26,0.7490000000000001,57,0.76689,0,0.76981,Sell,37,57,Sell,loss,-0.004589999999999983,-0.6021251475796908,Sellloss
37,2016-09-15T05:00:00Z,0.74616,0.74737,0.7447699999999999,0.74721,0.756820888,0.756210607,0.75537098,0.754165585,0.752231355,0.75275695,3,1,0.76689,5,0.77323,34,0.74721,25,0.7442,Buy,38,34,Buy,loss,-0.01967999999999992,-2.5662089739075906,Buyloss
38,2016-09-22T17:00:00Z,0.76452,0.76486,0.76264,0.76408,0.756694251,0.7565527540000001,0.756538341,0.7568506909999999,0.7579632190000001,0.759374843,3,2,0.74721,0,0.74462,34,0.76408,32,0.76747,Sell,39,34,Sell,loss,-0.01686999999999994,-2.257732096733173,Sellloss
39,2016-10-09T21:00:00Z,0.76057,0.76098,0.7590600000000001,0.76021,0.7613718509999999,0.7615418270000001,0.761645375,0.761533695,0.760898973,0.76244,3,1,0.76408,26,0.7710199999999999,67,0.76021,65,0.75531,Buy,40,67,Buy,loss,-0.003869999999999929,-0.5064914668620994,Buyloss
40,2016-10-19T13:00:00Z,0.76722,0.7729199999999999,0.76685,0.7722100000000001,0.7614484570000001,0.761680547,0.7620084420000001,0.762563874,0.763715485,0.76593,3,2,0.76021,21,0.75065,47,0.7722100000000001,0,0.7729199999999999,Sell,41,47,Sell,loss,-0.01200000000000001,-1.5785112008523974,Sellloss
41,2016-11-14T22:00:00Z,0.75513,0.75812,0.7551,0.75615,0.763178085,0.76304288,0.762720825,0.762035007,0.760582622,0.760313343,3,1,0.7722100000000001,85,0.77783,110,0.75615,104,0.75238,Buy,42,110,Buy,loss,-0.016060000000000074,-2.0797451470455024,Buyloss
42,2016-12-14T06:00:00Z,0.74911,0.75075,0.74864,0.74965,0.7468079940000001,0.746629807,0.746677838,0.747030339,0.74771668,0.747287283,3,2,0.75615,26,0.7311,129,0.74965,1,0.75812,Sell,43,129,Sell,win,0.00649999999999995,0.8596178007009125,Sellwin
43,2016-12-19T22:00:00Z,0.7244,0.72595,0.72407,0.72547,0.741780677,0.740852985,0.739739459,0.738189732,0.735602885,0.730181325,3,1,0.74965,2,0.75248,22,0.72547,0,0.72407,Buy,44,22,Buy,loss,-0.02418000000000009,-3.2255052357767076,Buyloss
44,2017-01-10T06:00:00Z,0.73732,0.73783,0.73435,0.73482,0.729365423,0.728901893,0.728784098,0.729270517,0.730723507,0.73083813,3,2,0.72547,23,0.71599,81,0.73482,80,0.73845,Sell,45,81,Sell,loss,-0.00935000000000008,-1.2888196617365406,Sellloss
45,2017-03-03T10:00:00Z,0.75522,0.75838,0.75459,0.7580899999999999,0.764984439,0.765148037,0.765021825,0.764464024,0.763184028,0.7621790740000001,3,1,0.73482,194,0.7740600000000001,229,0.7580899999999999,1,0.7331,Buy,46,229,Buy,win,0.023269999999999902,3.1667619280912196,Buywin
46,2017-03-20T09:00:00Z,0.77251,0.77317,0.77145,0.7722600000000001,0.762396347,0.762587612,0.762966316,0.7638109540000001,0.7656295609999999,0.768084908,3,2,0.7580899999999999,25,0.7491,67,0.7722600000000001,66,0.77479,Sell,47,67,Sell,loss,-0.014170000000000127,-1.869171206584987,Sellloss
47,2017-04-04T21:00:00Z,0.7561100000000001,0.75741,0.75603,0.7570899999999999,0.7627158540000001,0.762577637,0.7623183290000001,0.761828178,0.76087754,0.758084,3,1,0.7722600000000001,7,0.77493,69,0.7570899999999999,66,0.7545,Buy,48,69,Buy,loss,-0.015170000000000128,-1.9643643332556557,Buyloss
48,2017-05-23T01:00:00Z,0.74711,0.75027,0.74693,0.74941,0.7437518340000001,0.7434178920000001,0.7432908309999999,0.743517765,0.7443063609999999,0.7428273959999999,3,2,0.7570899999999999,148,0.73285,206,0.74941,53,0.76105,Sell,49,206,Sell,win,0.007679999999999909,1.0144104399740994,Sellwin
49,2017-06-02T05:00:00Z,0.73915,0.73933,0.73747,0.7377600000000001,0.743718157,0.743502581,0.7432880820000001,0.742961688,0.742248502,0.74237981,3,1,0.74941,2,0.7517199999999999,49,0.7377600000000001,47,0.73712,Buy,50,49,Buy,loss,-0.011649999999999938,-1.55455625091738,Buyloss
50,2017-06-12T09:00:00Z,0.75364,0.7547,0.75352,0.75389,0.748253043,0.748788773,0.7495359859999999,0.7505477690000001,0.751878563,0.7519399999999999,3,2,0.7377600000000001,2,0.73741,38,0.75389,20,0.75668,Sell,51,38,Sell,loss,-0.016129999999999867,-2.186347863803929,Sellloss
51,2017-08-09T01:00:00Z,0.78723,0.78775,0.78551,0.7871600000000001,0.790983896,0.7920727409999999,0.792857774,0.793122715,0.792602151,0.7933649759999999,3,1,0.75389,196,0.80656,250,0.7871600000000001,7,0.75241,Buy,52,250,Buy,win,0.03327000000000013,4.413110666012301,Buywin
52,2017-08-30T05:00:00Z,0.7985800000000001,0.79891,0.79595,0.79598,0.79170595,0.792081525,0.792474262,0.7930016459999999,0.7938308709999999,0.7942870120000001,3,2,0.7871600000000001,28,0.78077,92,0.79598,91,0.79957,Sell,53,92,Sell,loss,-0.008819999999999939,-1.1204837644189158,Sellloss
