,time,open,high,low,close,EMA90,EMA,EMA60,EMA45,EMA30,ParabolicSAR,loop,step,open_price,Max_bar,Max_TP,Long_ba,close_price,DD_bar,DD_point,status,Index,TotalDD_bar,side,result,profit,prob,results
86,2018-07-05T16:00:00+07:00,1.32385,1.32748,1.32254,1.32663,1.322048525,1.320995315,1.320085275,1.31944807,1.319451876,1.319253679,3,2,1.33247,69,1.30494,98,1.32663,7,1.34467,Sell,87,98,Sell,win,0.005840000000000067,0.43828378875322277,Sellwin
87,2018-07-13T00:00:00+07:00,1.32195,1.32235,1.32035,1.32043,1.323305808,1.322982786,1.322890259,1.323050287,1.323324812,1.330192109,3,1,1.32663,11,1.33627,32,1.32043,30,1.31803,Buy,88,32,Buy,loss,-0.006199999999999983,-0.46734960011457477,Buyloss
88,2018-07-17T04:00:00+07:00,1.32345,1.32468,1.32309,1.32334,1.322859851,1.322570451,1.322452306,1.322483395,1.322543376,1.315991218,3,2,1.32043,5,1.31026,14,1.32334,11,1.32927,Sell,89,14,Sell,loss,-0.002909999999999968,-0.22038275410282773,Sellloss
89,2018-07-18T20:00:00+07:00,1.30396,1.30723,1.30367,1.30604,1.320738248,1.32012597,1.319489291,1.318645951,1.317108826,1.321077144,3,1,1.32334,2,1.32689,10,1.30604,8,1.30103,Buy,90,10,Buy,loss,-0.01729999999999987,-1.3072982000090583,Buyloss
90,2018-07-26T16:00:00+07:00,1.3179,1.31929,1.31571,1.31599,1.315893078,1.315191158,1.314547757,1.314054645,1.314083918,1.313396644,3,2,1.30604,6,1.29574,36,1.31599,34,1.32132,Sell,91,36,Sell,loss,-0.009949999999999903,-0.7618449664635005,Sellloss
91,2018-07-28T00:00:00+07:00,1.31131,1.31175,1.30941,1.31074,1.315058569,1.31434101,1.313661357,1.313066677,1.31270073,1.315957175,3,1,1.31599,0,1.31929,8,1.31074,6,1.30821,Buy,92,8,Buy,loss,-0.005249999999999977,-0.3989392016656644,Buyloss
92,2018-08-22T12:00:00+07:00,1.29107,1.29149,1.28681,1.28835,1.285655557,1.283692595,1.281848799,1.28048054,1.280446523,1.284349289,3,2,1.31074,78,1.26617,106,1.28835,11,1.3173,Sell,93,106,Sell,win,0.02238999999999991,1.7081953705540314,Sellwin
93,2018-09-04T16:00:00+07:00,1.28312,1.28526,1.28141,1.28386,1.289515581,1.289475238,1.289787245,1.290411119,1.290888362,1.294447025,3,1,1.28835,36,1.30433,55,1.28386,10,1.27994,Buy,94,55,Buy,loss,-0.004490000000000105,-0.3485077812706256,Buyloss
94,2018-09-07T00:00:00+07:00,1.29343,1.29444,1.29227,1.29263,1.289453023,1.289434557,1.289657392,1.290033252,1.290290815,1.280788038,3,2,1.28386,7,1.27853,15,1.29263,8,1.29831,Sell,95,15,Sell,loss,-0.008769999999999945,-0.6830962877572277,Sellloss
95,2018-09-29T00:00:00+07:00,1.30417,1.30455,1.30276,1.3029,1.309141434,1.310214173,1.31116422,1.311708724,1.311332297,1.316544959,3,1,1.29263,58,1.32986,96,1.3029,9,1.28968,Buy,96,96,Buy,win,0.010270000000000001,0.7945042278146106,Buywin
96,2018-10-10T12:00:00+07:00,1.31597,1.31855,1.31369,1.31376,1.306810416,1.307065541,1.307224546,1.307404486,1.308107292,1.305230013,3,2,1.3029,21,1.29215,46,1.31376,0,1.31855,Sell,97,46,Sell,loss,-0.010860000000000092,-0.833525212986422,Sellloss
97,2018-10-19T04:00:00+07:00,1.30168,1.3025,1.30141,1.30234,1.311430289,1.311896864,1.312285181,1.312503945,1.312165452,1.31404202,3,1,1.31376,12,1.32578,40,1.30234,0,1.30141,Buy,98,40,Buy,loss,-0.011419999999999986,-0.8692607477773707,Buyloss
98,2018-11-02T16:00:00+07:00,1.30247,1.30408,1.29826,1.29926,1.293524415,1.292027945,1.290354289,1.288768839,1.288186919,1.290049598,3,2,1.30234,48,1.26958,64,1.29926,5,1.31038,Sell,99,64,Sell,win,0.0030799999999999716,0.2364973816361297,Sellwin
99,2018-11-13T01:00:00+07:00,1.28503,1.28587,1.2843,1.28484,1.298532928,1.298431781,1.298516746,1.298794395,1.298728457,1.29363,3,1,1.29926,18,1.31747,38,1.28484,36,1.28272,Buy,100,38,Buy,loss,-0.0144200000000001,-1.1098625371365314,Buyloss
100,2018-12-31T21:00:00+07:00,1.27874,1.2815,1.27189,1.27452,1.267585605,1.267139203,1.266975719,1.267226232,1.268056142,1.265182547,3,2,1.28484,130,1.24765,203,1.27452,13,1.3072,Sell,101,203,Sell,win,0.010319999999999885,0.8032128514056135,Sellwin
101,2019-01-03T21:00:00+07:00,1.259,1.26475,1.25764,1.26427,1.266442665,1.265897173,1.265498405,1.26521157,1.264773697,1.266322373,3,1,1.27452,0,1.2815,11,1.26427,7,1.2373,Buy,102,11,Buy,loss,-0.010250000000000092,-0.804224335436093,Buyloss
102,2019-01-08T01:00:00+07:00,1.27741,1.27803,1.27631,1.27748,1.267681705,1.267528524,1.26764134,1.26810355,1.269085003,1.264650056,3,2,1.26427,0,1.25509,14,1.27748,13,1.27869,Sell,103,14,Sell,loss,-0.013209999999999944,-1.044871744168567,Sellloss
103,2019-02-06T17:00:00+07:00,1.29646,1.29692,1.29449,1.2962,1.300624059,1.302072902,1.303260993,1.303803066,1.30299863,1.2987049,3,1,1.27748,84,1.32179,130,1.2962,36,1.2668,Buy,104,130,Buy,win,0.01872000000000007,1.4653849766728302,Buywin
104,2019-02-20T17:00:00+07:00,1.30395,1.30471,1.30117,1.30361,1.293977704,1.293882024,1.293666624,1.293598729,1.294497354,1.299586695,3,2,1.2962,38,1.27729,61,1.30361,58,1.30765,Sell,105,61,Sell,loss,-0.007409999999999917,-0.5716710384199905,Sellloss
105,2019-03-09T01:00:00+07:00,1.30098,1.3018,1.29979,1.30126,1.311362861,1.312399298,1.313291626,1.313727272,1.31294505,1.314531451,3,1,1.30361,31,1.33503,74,1.30126,12,1.29683,Buy,106,74,Buy,loss,-0.002349999999999852,-0.18026863862657178,Buyloss
106,2019-03-15T04:00:00+07:00,1.32395,1.32659,1.32114,1.3242,1.313945837,1.314963244,1.315972163,1.317012127,1.318455542,1.305435842,3,2,1.30126,2,1.29604,26,1.3242,19,1.33806,Sell,107,26,Sell,loss,-0.02293999999999996,-1.7629067211779321,Sellloss
107,2019-03-22T12:00:00+07:00,1.31334,1.31582,1.31018,1.31048,1.317363975,1.318104987,1.318676892,1.318922011,1.318425163,1.326923712,3,1,1.3242,15,1.3311,32,1.31048,28,1.30034,Buy,108,32,Buy,loss,-0.013719999999999954,-1.0360972662739734,Buyloss
108,2019-03-26T16:00:00+07:00,1.31872,1.32613,1.31576,1.32421,1.317947365,1.318573352,1.31904566,1.319290536,1.319241511,1.306616839,3,2,1.31048,2,1.30808,14,1.32421,0,1.32613,Sell,109,14,Sell,loss,-0.01373000000000002,-1.047707710152007,Sellloss
109,2019-03-29T16:00:00+07:00,1.30234,1.31367,1.3002,1.30929,1.316658816,1.316790474,1.316626154,1.316007526,1.314621615,1.317185585,3,1,1.32421,8,1.32693,18,1.30929,0,1.3002,Buy,110,18,Buy,loss,-0.014920000000000044,-1.1267095098209532,Buyloss
110,2019-04-04T12:00:00+07:00,1.31693,1.3191,1.31561,1.31627,1.314423457,1.314230675,1.313831476,1.313272124,1.312852788,1.305917428,3,2,1.30929,2,1.29769,24,1.31627,18,1.31962,Sell,111,24,Sell,loss,-0.006979999999999986,-0.533113366786578,Sellloss
111,2019-04-06T00:00:00+07:00,1.30146,1.30389,1.30092,1.30318,1.313042027,1.312639131,1.311989679,1.311088261,1.309983463,1.315033309,3,1,1.31627,0,1.3191,9,1.30318,8,1.29868,Buy,112,9,Buy,loss,-0.013090000000000046,-0.9944768170664108,Buyloss
112,2019-05-01T20:00:00+07:00,1.30639,1.30935,1.30614,1.30808,1.300071656,1.299261356,1.298527646,1.298077693,1.298444219,1.302342839,3,2,1.30318,83,1.28656,108,1.30808,30,1.31328,Sell,113,108,Sell,loss,-0.004899999999999904,-0.376003314967994,Sellloss
113,2019-05-09T20:00:00+07:00,1.29905,1.3024,1.29673,1.30212,1.303072488,1.303068634,1.30325209,1.303630085,1.303941563,1.310387959,3,1,1.30808,12,1.31765,36,1.30212,0,1.29673,Buy,114,36,Buy,loss,-0.005959999999999965,-0.4556296250993797,Buyloss
114,2019-06-21T08:00:00+07:00,1.27096,1.27246,1.26985,1.27006,1.26632814,1.265520636,1.264857276,1.264377112,1.264287644,1.268496703,3,2,1.30212,168,1.2506,184,1.27006,7,1.30474,Sell,115,184,Sell,win,0.03205999999999998,2.462138666175159,Sellwin
115,2019-07-02T16:00:00+07:00,1.26177,1.26359,1.26059,1.2629,1.267575996,1.267355583,1.267238928,1.267134427,1.266775251,1.269626596,3,1,1.27006,13,1.27838,44,1.2629,0,1.26059,Buy,116,44,Buy,loss,-0.007160000000000055,-0.563752893564088,Buyloss
116,2019-08-23T08:00:00+07:00,1.2245,1.22476,1.22216,1.22295,1.216278999,1.215283138,1.214716391,1.214825579,1.21593812,1.212225731,3,2,1.2629,172,1.20143,227,1.22295,0,1.26457,Sell,117,227,Sell,win,0.03994999999999993,3.1633541848127273,Sellwin
117,2019-09-02T04:00:00+07:00,1.21475,1.21641,1.21394,1.21485,1.21913893,1.219015512,1.219202347,1.219612127,1.219820148,1.22639874,3,1,1.22295,15,1.23099,35,1.21485,34,1.2139,Buy,118,35,Buy,loss,-0.008099999999999996,-0.6623328836011281,Buyloss
118,2019-09-05T20:00:00+07:00,1.23313,1.23461,1.23139,1.23155,1.217636431,1.217449904,1.217456496,1.217633754,1.218146725,1.215598685,3,2,1.21485,9,1.19583,23,1.23155,22,1.23537,Sell,119,23,Sell,loss,-0.016699999999999937,-1.3746553072395717,Sellloss
119,2019-09-26T20:00:00+07:00,1.23461,1.23662,1.23275,1.23349,1.238864588,1.240060743,1.241155605,1.241833507,1.241462346,1.244206891,3,1,1.23155,64,1.25824,90,1.23349,10,1.22331,Buy,120,90,Buy,win,0.0019400000000000528,0.15752507003370167,Buywin
120,2019-10-12T00:00:00+07:00,1.26661,1.26727,1.26389,1.26441,1.234202937,1.234354199,1.234576506,1.235197133,1.237198348,1.232451427,3,2,1.23349,49,1.21952,68,1.26441,67,1.27069,Sell,121,68,Sell,loss,-0.03092000000000006,-2.5067086072850255,Sellloss
121,2019-11-08T17:00:00+07:00,1.28091,1.28175,1.27943,1.28055,1.283103134,1.284707731,1.285882528,1.286331449,1.285706672,1.284435447,3,1,1.26441,34,1.30125,118,1.28055,4,1.25157,Buy,122,118,Buy,win,0.016140000000000043,1.2764846845564368,Buywin
122,2019-11-13T13:00:00+07:00,1.28496,1.28585,1.2823,1.28531,1.28325246,1.284312155,1.284933193,1.284985446,1.284540728,1.281583646,3,2,1.28055,3,1.27685,18,1.28531,7,1.28979,Sell,123,18,Sell,loss,-0.0047599999999998754,-0.37171527859122055,Sellloss
123,2019-11-25T17:00:00+07:00,1.28809,1.28834,1.2867,1.28795,1.287683559,1.288391646,1.288889182,1.289176791,1.289147846,1.290991457,3,1,1.28531,19,1.29854,49,1.28795,2,1.28217,Buy,124,49,Buy,win,0.0026399999999999757,0.20539791956804007,Buywin
124,2019-11-29T05:00:00+07:00,1.29085,1.29135,1.2905,1.29089,1.288279761,1.288791186,1.289139118,1.289367116,1.289564356,1.286324041,3,2,1.28795,12,1.28272,22,1.29089,18,1.2951,Sell,125,22,Sell,loss,-0.0029400000000001647,-0.22826973096782988,Sellloss
125,2019-12-18T21:00:00+07:00,1.30794,1.309,1.30603,1.3083,1.312888173,1.314927172,1.317011806,1.318902305,1.319792743,1.331742014,3,1,1.29089,60,1.35149,82,1.3083,2,1.28793,Buy,126,82,Buy,win,0.017409999999999926,1.3486819171269375,Buywin
126,2019-12-30T17:00:00+07:00,1.31186,1.31357,1.3105,1.31255,1.306864698,1.306949328,1.306632346,1.305849968,1.304975526,1.300410956,3,2,1.3083,18,1.29047,40,1.31255,0,1.31357,Sell,127,40,Sell,loss,-0.004250000000000087,-0.3248490407398981,Sellloss
127,2020-01-10T17:00:00+07:00,1.30678,1.30972,1.30503,1.30696,1.309749992,1.309958448,1.310028885,1.309959325,1.309624927,1.313666765,3,1,1.31255,7,1.32842,46,1.30696,40,1.30127,Buy,128,46,Buy,loss,-0.005590000000000206,-0.42588853757953643,Buyloss
128,2020-01-23T13:00:00+07:00,1.3123,1.31471,1.3119,1.3132,1.306280259,1.306153447,1.306044628,1.306116971,1.306754502,1.304219634,3,2,1.30696,12,1.29542,54,1.3132,50,1.3153,Sell,129,54,Sell,loss,-0.006240000000000023,-0.47744383913815447,Sellloss
129,2020-01-28T13:00:00+07:00,1.30567,1.30567,1.30038,1.30298,1.30684052,1.306827643,1.306852903,1.306985784,1.30721989,1.309957391,3,1,1.3132,6,1.31729,18,1.30298,0,1.30038,Buy,130,18,Buy,loss,-0.010219999999999896,-0.7782515991471136,Buyloss
130,2020-01-31T21:00:00+07:00,1.31441,1.31999,1.31389,1.31961,1.306581103,1.306587606,1.306653069,1.306858697,1.307373364,1.301725591,3,2,1.30298,3,1.29751,21,1.31961,0,1.31999,Sell,131,21,Sell,loss,-0.016629999999999923,-1.2763050852660764,Sellloss
131,2020-02-04T21:00:00+07:00,1.30293,1.30368,1.30122,1.30317,1.306417161,1.306371175,1.306330276,1.306286094,1.306117173,1.309125423,3,1,1.31961,1,1.3209,12,1.30317,10,1.29412,Buy,132,12,Buy,loss,-0.01644000000000001,-1.2458226294132366,Buyloss
132,2020-03-06T17:00:00+07:00,1.29883,1.30264,1.29853,1.29956,1.290838881,1.290052287,1.289310503,1.288773216,1.288950439,1.291830566,3,2,1.30317,110,1.27258,138,1.29956,5,1.30699,Sell,133,138,Sell,win,0.003609999999999891,0.27701681284866064,Sellwin
133,2020-03-12T00:00:00+07:00,1.2857,1.28701,1.28049,1.28144,1.293908728,1.293829465,1.293967917,1.294422095,1.295122321,1.297825041,3,1,1.29956,5,1.32002,20,1.28144,0,1.28049,Buy,134,20,Buy,loss,-0.018120000000000136,-1.3943180768875723,Buyloss
134,2020-03-28T00:00:00+07:00,1.24113,1.24854,1.23755,1.24491,1.215727316,1.210023732,1.204479515,1.200334308,1.200803026,1.212801012,3,2,1.28144,38,1.14098,73,1.24491,0,1.29643,Sell,135,73,Sell,win,0.03652999999999995,2.8506992133849383,Sellwin
135,2020-04-24T12:00:00+07:00,1.23506,1.23521,1.2298,1.2316,1.238671038,1.238941159,1.239102808,1.238691082,1.23711562,1.24147,3,1,1.24491,72,1.26476,117,1.2316,37,1.21635,Buy,136,117,Buy,loss,-0.013309999999999933,-1.0691535934324516,Buyloss
136,2020-04-28T12:00:00+07:00,1.24143,1.24783,1.24036,1.24677,1.239148305,1.239438494,1.239671451,1.239622257,1.239348961,1.233431693,3,2,1.2316,1,1.2298,13,1.24677,0,1.24783,Sell,137,13,Sell,loss,-0.015169999999999906,-1.2317310815199662,Sellloss
137,2020-05-07T04:00:00+07:00,1.23377,1.23445,1.23105,1.23157,1.242519139,1.242880391,1.243152546,1.243177915,1.242636748,1.243599363,3,1,1.24677,14,1.26432,40,1.23157,0,1.23105,Buy,138,40,Buy,loss,-0.01519999999999988,-1.2191502843347113,Buyloss
138,2020-05-29T08:00:00+07:00,1.23216,1.23447,1.23153,1.23438,1.227255622,1.226651721,1.226221974,1.226225509,1.227086684,1.221768278,3,2,1.23157,43,1.2075,98,1.23438,11,1.24673,Sell,139,98,Sell,loss,-0.002809999999999979,-0.22816405076446966,Sellloss
139,2020-06-18T08:00:00+07:00,1.25487,1.25608,1.25254,1.25521,1.255023083,1.256558416,1.257990584,1.258932686,1.258723288,1.263059198,3,1,1.23438,52,1.28135,84,1.25521,2,1.22905,Buy,140,84,Buy,win,0.020829999999999904,1.6874868354963548,Buywin
140,2020-07-03T00:00:00+07:00,1.24612,1.24695,1.24574,1.24675,1.244633362,1.244074272,1.243279671,1.242407369,1.242075744,1.243970978,3,2,1.25521,46,1.22516,65,1.24675,0,1.25669,Sell,141,65,Sell,win,0.008459999999999912,0.6739908063192543,Sellwin
141,2020-09-08T12:00:00+07:00,1.31371,1.31592,1.31023,1.31045,1.321581543,1.322927167,1.32397094,1.324472795,1.32374941,1.318434462,3,1,1.24675,256,1.34832,285,1.31045,3,1.24379,Buy,142,285,Buy,win,0.06369999999999987,5.109284138760767,Buywin
142,2020-10-02T16:00:00+07:00,1.29457,1.29524,1.29032,1.29285,1.288198871,1.287007036,1.286050056,1.285702515,1.28649665,1.283361149,3,2,1.31045,67,1.26751,110,1.29285,1,1.31592,Sell,143,110,Sell,win,0.017599999999999838,1.34305009729481,Sellwin
143,2020-10-17T00:00:00+07:00,1.29242,1.29326,1.29054,1.29146,1.294118168,1.294348641,1.294758573,1.29520752,1.295219376,1.301057779,3,1,1.29285,37,1.30827,62,1.29146,19,1.28446,Buy,144,62,Buy,loss,-0.0013900000000000023,-0.10751440615694027,Buyloss
144,2020-10-22T16:00:00+07:00,1.31071,1.31224,1.30839,1.3102,1.29727543,1.297953328,1.298913235,1.300209058,1.302097255,1.298929593,3,2,1.29146,0,1.28666,23,1.3102,18,1.31769,Sell,145,23,Sell,loss,-0.01873999999999998,-1.4510708810183806,Sellloss
145,2020-10-29T20:00:00+07:00,1.29355,1.29493,1.28808,1.29154,1.299490021,1.299995137,1.300498303,1.300822499,1.300585512,1.30256,3,1,1.3102,6,1.31228,31,1.29154,0,1.28808,Buy,146,31,Buy,loss,-0.01866000000000012,-1.4242100442680599,Buyloss
146,2020-11-06T17:00:00+07:00,1.31406,1.31564,1.31079,1.31476,1.300247192,1.300719939,1.30128337,1.302052395,1.303503715,1.296704397,3,2,1.29154,11,1.28538,36,1.31476,33,1.31572,Sell,147,36,Sell,loss,-0.02322000000000002,-1.7978537250104543,Sellloss
147,2020-12-11T21:00:00+07:00,1.31807,1.32559,1.31756,1.3226,1.333065514,1.333885905,1.334363434,1.334248973,1.333073886,1.342629987,3,1,1.31476,121,1.35394,151,1.3226,1,1.30926,Buy,148,151,Buy,win,0.00784000000000007,0.5963065502449169,Buywin
148,2020-12-16T17:00:00+07:00,1.35168,1.35547,1.34985,1.35261,1.334986417,1.335865091,1.33659993,1.337243671,1.338191129,1.331504391,3,2,1.3226,0,1.31344,18,1.35261,0,1.35547,Sell,149,18,Sell,loss,-0.030010000000000092,-2.2690155753818306,Sellloss
149,2021-02-04T05:00:00+07:00,1.36436,1.36528,1.36359,1.36371,1.366054795,1.366761492,1.367307526,1.367594655,1.367405447,1.36688,3,1,1.35261,167,1.37589,201,1.36371,18,1.31877,Buy,150,201,Buy,win,0.011099999999999888,0.8206356599463176,Buywin
150,2021-02-08T05:00:00+07:00,1.3713,1.37412,1.3711,1.37326,1.366567385,1.36718432,1.367666469,1.367988031,1.368195885,1.361115899,3,2,1.36371,4,1.35661,13,1.37326,0,1.37412,Sell,151,13,Sell,loss,-0.009549999999999947,-0.7002955173753912,Sellloss
151,2021-03-06T01:00:00+07:00,1.38247,1.38539,1.38172,1.38308,1.392875364,1.393665535,1.394026383,1.393629336,1.391984207,1.396088457,3,1,1.37326,72,1.4241,119,1.38308,3,1.368,Buy,152,119,Buy,win,0.009820000000000162,0.7150867279320858,Buywin
152,2021-03-12T05:00:00+07:00,1.3989,1.40049,1.39789,1.39944,1.391701246,1.392018526,1.392043942,1.391809654,1.391745798,1.391318784,3,2,1.38308,0,1.37945,26,1.39944,0,1.40049,Sell,153,26,Sell,loss,-0.01635999999999993,-1.1828672238771387,Sellloss
153,2021-03-22T20:00:00+07:00,1.38454,1.38656,1.38211,1.38585,1.390646601,1.390591799,1.390346666,1.389938517,1.389351596,1.39059306,3,1,1.39944,0,1.40049,40,1.38585,15,1.38087,Buy,154,40,Buy,loss,-0.013589999999999991,-0.9711027268050071,Buyloss
154,2021-04-03T00:00:00+07:00,1.38197,1.38363,1.38079,1.38177,1.381555597,1.380840133,1.380104413,1.379544126,1.379573586,1.379004605,3,2,1.38585,17,1.36701,56,1.38177,0,1.38768,Sell,155,56,Sell,win,0.0040800000000000836,0.29440415629397726,Sellwin
155,2021-04-08T20:00:00+07:00,1.37674,1.377,1.37225,1.37402,1.381346172,1.380861956,1.380407746,1.380035126,1.379599751,1.37825,3,1,1.38177,9,1.39188,23,1.37402,21,1.37182,Buy,156,23,Buy,loss,-0.007749999999999924,-0.5608748199772701,Buyloss
156,2021-04-19T16:00:00+07:00,1.38767,1.39691,1.38678,1.39636,1.379269957,1.379024326,1.378937853,1.379160122,1.380031604,1.375898811,3,2,1.37402,11,1.36686,42,1.39636,0,1.39691,Sell,157,42,Sell,loss,-0.022340000000000027,-1.6258860860831739,Sellloss
157,2021-06-15T00:00:00+07:00,1.41125,1.41152,1.41035,1.41037,1.413567543,1.413871499,1.413932938,1.41369709,1.413123767,1.415590516,3,1,1.39636,184,1.42504,242,1.41037,59,1.38009,Buy,158,242,Buy,win,0.014009999999999856,1.0033229253201077,Buywin
158,2021-07-13T08:00:00+07:00,1.38923,1.39049,1.38828,1.38929,1.386676954,1.385545578,1.384571997,1.38398513,1.384163017,1.382324558,3,2,1.41037,83,1.37312,123,1.38929,11,1.41328,Sell,159,123,Sell,win,0.021079999999999988,1.4946432496437096,Sellwin
159,2021-07-17T00:00:00+07:00,1.3778,1.37849,1.37555,1.37555,1.385204168,1.384342722,1.383642842,1.383179622,1.382881856,1.388974188,3,1,1.38929,0,1.39049,22,1.37555,0,1.37555,Buy,160,22,Buy,loss,-0.013739999999999863,-0.9889943784235016,Buyloss
160,2021-07-27T20:00:00+07:00,1.38234,1.38924,1.38039,1.38845,1.378614283,1.377777346,1.377125507,1.376819827,1.377284615,1.37458188,3,2,1.37555,12,1.35716,42,1.38845,0,1.38924,Sell,161,42,Sell,loss,-0.012899999999999912,-0.9378066955036103,Sellloss
161,2021-08-10T08:00:00+07:00,1.38506,1.38516,1.3836,1.38445,1.386637081,1.387062878,1.387627308,1.388176604,1.388286612,1.39088609,3,1,1.38845,17,1.39833,57,1.38445,0,1.38039,Buy,162,57,Buy,loss,-0.0040000000000000036,-0.2880910367676188,Buyloss
162,2021-08-31T08:00:00+07:00,1.37626,1.37821,1.37577,1.37793,1.375702196,1.375006701,1.374320898,1.373805337,1.373848815,1.36964081,3,2,1.38445,52,1.36021,91,1.37793,11,1.38878,Sell,163,91,Sell,win,0.006519999999999859,0.47094514066956983,Sellwin
163,2021-09-17T20:00:00+07:00,1.37975,1.38055,1.37408,1.37469,1.380631842,1.380860397,1.381128352,1.381337431,1.381227186,1.382186087,3,1,1.37793,63,1.39131,81,1.37469,39,1.37263,Buy,164,81,Buy,loss,-0.0032400000000001317,-0.23513531166315643,Buyloss
164,2021-10-11T16:00:00+07:00,1.36473,1.36478,1.3611,1.36201,1.362276827,1.36135835,1.360564956,1.360126298,1.360439647,1.359476909,3,2,1.37469,49,1.34116,96,1.36201,0,1.38073,Sell,165,96,Sell,win,0.012680000000000025,0.9223897751493082,Sellwin
165,2021-10-13T04:00:00+07:00,1.35843,1.35971,1.35757,1.35964,1.361781779,1.360970921,1.36029874,1.359929673,1.360022068,1.363619438,3,1,1.36201,1,1.36509,9,1.35964,5,1.35683,Buy,166,9,Buy,loss,-0.0023699999999999832,-0.1740075329843381,Buyloss
166,2021-10-15T00:00:00+07:00,1.36851,1.36875,1.36675,1.36709,1.362728058,1.362296522,1.362123875,1.362409467,1.363405992,1.365271238,3,2,1.35964,1,1.35757,12,1.36709,10,1.37343,Sell,167,12,Sell,loss,-0.007449999999999957,-0.547939160365976,Sellloss
167,2021-11-02T00:00:00+07:00,1.36602,1.36644,1.36529,1.36544,1.372447693,1.37287611,1.373249534,1.373322021,1.372604723,1.376598356,3,1,1.36709,24,1.38344,72,1.36544,70,1.36417,Buy,168,72,Buy,loss,-0.0016499999999999293,-0.12069432151503774,Buyloss
168,2021-12-17T17:00:00+07:00,1.33178,1.33178,1.32804,1.32899,1.328597011,1.327635554,1.326931903,1.32666229,1.327153355,1.321761381,3,2,1.36544,161,1.31601,203,1.32899,14,1.36981,Sell,169,203,Sell,win,0.03645000000000009,2.6694691820951557,Sellwin
169,2021-12-21T09:00:00+07:00,1.32115,1.32194,1.32075,1.32171,1.327295765,1.326328852,1.325543175,1.324989306,1.324614829,1.3314099,3,1,1.32899,0,1.33178,10,1.32171,5,1.31732,Buy,170,10,Buy,loss,-0.007279999999999953,-0.5477844077081057,Buyloss
170,2021-12-23T17:00:00+07:00,1.34037,1.34357,1.34001,1.34148,1.328465992,1.328024392,1.327920548,1.328312986,1.329491844,1.326542425,3,2,1.32171,0,1.3197,15,1.34148,0,1.34357,Sell,171,15,Sell,loss,-0.019770000000000065,-1.4957895453616956,Sellloss
171,2022-01-24T05:00:00+07:00,1.35429,1.35605,1.35429,1.35605,1.358295669,1.35950301,1.36052018,1.361077029,1.360744222,1.362332401,3,1,1.34148,90,1.37488,129,1.35605,8,1.33806,Buy,172,129,Buy,win,0.014569999999999972,1.0861138444106488,Buywin
172,2022-02-03T01:00:00+07:00,1.35775,1.35866,1.35682,1.35757,1.351147396,1.350836966,1.350261834,1.349540336,1.349272178,1.352191523,3,2,1.35605,22,1.33577,48,1.35757,46,1.35875,Sell,173,48,Sell,loss,-0.0015199999999999658,-0.11209026215847247,Sellloss
