,time,open,high,low,close,EMA90,EMA75,EMA60,EMA,EMA30,ParabolicSAR,loop,step,open_price,Max_bar,Max_TP,Long_ba,close_price,DD_bar,DD_point,status,Index,TotalDD_bar,ac,accum_winrate,side,result,profit,prob,results
72,2018-07-09T12:00:00+07:00,0.68386,0.685,0.6834,0.68407,0.682915484,0.681818889,0.680736359,0.679861712,0.679675212,0.68224682,3,2,0.69262,64,0.66879,89,0.68407,0,0.69558,Sell,73,89,,,Sell,win,0.008550000000000058,1.2344431289884867,Sellwin
73,2018-07-13T20:00:00+07:00,0.67448,0.67632,0.67353,0.67575,0.681186709,0.680347164,0.679572155,0.678920551,0.678328422,0.6784152,3,1,0.68407,1,0.68589,26,0.67575,25,0.67254,Buy,74,26,,,Buy,loss,-0.008319999999999994,-1.2162497989971779,Buyloss
74,2018-07-31T12:00:00+07:00,0.68289,0.68304,0.68118,0.6816,0.679980459,0.679847131,0.679864352,0.680054733,0.680427615,0.678701164,3,2,0.67575,25,0.67138,71,0.6816,52,0.68508,Sell,75,71,,,Sell,loss,-0.005850000000000022,-0.8657047724750311,Sellloss
75,2018-08-06T20:00:00+07:00,0.67295,0.67374,0.67243,0.67341,0.678367428,0.678031958,0.677675861,0.677195905,0.676371508,0.67662,3,1,0.6816,0,0.68304,26,0.67341,18,0.67203,Buy,76,26,,,Buy,loss,-0.00819000000000003,-1.201584507042258,Buyloss
76,2018-08-22T08:00:00+07:00,0.67041,0.67102,0.67003,0.67047,0.666169673,0.665225259,0.664344552,0.663732896,0.663921165,0.66737,3,2,0.67341,43,0.65443,70,0.67047,11,0.67636,Sell,77,70,,,Sell,win,0.0029399999999999427,0.43658395331223815,Sellwin
77,2018-09-03T08:00:00+07:00,0.65993,0.66084,0.65933,0.66063,0.666651843,0.666363615,0.666176295,0.666041639,0.665667406,0.663833889,3,1,0.67047,28,0.6727,48,0.66063,0,0.65933,Buy,78,48,,,Buy,loss,-0.00983999999999996,-1.4676271868987367,Buyloss
78,2018-09-19T04:00:00+07:00,0.65832,0.65978,0.65775,0.65812,0.658402232,0.657811558,0.657290502,0.656932244,0.65695769,0.657074829,3,2,0.66063,40,0.65009,72,0.65812,0,0.66226,Sell,79,72,,,Sell,win,0.0025100000000000122,0.3799403599594345,Sellwin
79,2018-10-02T00:00:00+07:00,0.66125,0.66203,0.66125,0.66169,0.662203744,0.662339989,0.662558934,0.662779989,0.662749227,0.662149968,3,1,0.65812,15,0.66992,53,0.66169,1,0.65726,Buy,80,53,,,Buy,win,0.003569999999999962,0.542454263660117,Buywin
80,2018-10-15T16:00:00+07:00,0.65331,0.6547,0.65296,0.6545,0.652966591,0.652182793,0.65133736,0.650527083,0.65012616,0.649583037,3,2,0.66169,26,0.64244,59,0.6545,1,0.66203,Sell,81,59,,,Sell,win,0.00719000000000003,1.0866115552600204,Sellwin
81,2018-10-26T08:00:00+07:00,0.65158,0.65214,0.64751,0.64769,0.654401057,0.654246307,0.654141329,0.654041055,0.653717155,0.65443,3,1,0.6545,27,0.66106,52,0.64769,0,0.64751,Buy,82,52,,,Buy,loss,-0.006809999999999983,-1.0404889228418615,Buyloss
82,2018-11-02T12:00:00+07:00,0.66821,0.66896,0.66642,0.66644,0.655617133,0.655811458,0.656181076,0.656832259,0.658062106,0.657956714,3,2,0.64769,2,0.64649,32,0.66644,0,0.66896,Sell,83,32,,,Sell,loss,-0.018750000000000044,-2.894903426021715,Sellloss
83,2018-12-14T13:00:00+07:00,0.67991,0.68021,0.67777,0.67855,0.685282915,0.685864497,0.6862336,0.686269123,0.685751424,0.687191159,3,1,0.66644,132,0.69694,180,0.67855,4,0.66325,Buy,84,180,,,Buy,win,0.012109999999999954,1.817117820058813,Buywin
84,2019-01-10T01:00:00+07:00,0.67968,0.68121,0.67877,0.67878,0.674648368,0.674130301,0.673659442,0.673441806,0.673856236,0.672247845,3,2,0.67855,69,0.65857,98,0.67878,13,0.688,Sell,85,98,,,Sell,loss,-0.0002300000000000635,-0.03389580723602734,Sellloss
85,2019-01-21T17:00:00+07:00,0.67257,0.67301,0.67172,0.67192,0.676703866,0.676648406,0.676627008,0.676567012,0.676148006,0.677981011,3,1,0.67878,21,0.68488,46,0.67192,44,0.67145,Buy,86,46,,,Buy,loss,-0.006860000000000088,-1.0106367306049218,Buyloss
86,2019-01-28T17:00:00+07:00,0.68506,0.68586,0.68342,0.68398,0.677623509,0.677795322,0.678086434,0.678558831,0.679406443,0.678620857,3,2,0.67192,7,0.67069,31,0.68398,29,0.68722,Sell,87,31,,,Sell,loss,-0.01206000000000007,-1.7948565305393605,Sellloss
87,2019-02-08T09:00:00+07:00,0.67352,0.67572,0.67331,0.67569,0.682408428,0.682735192,0.682973726,0.682911449,0.682003052,0.680052274,3,1,0.68398,24,0.69419,52,0.67569,51,0.67295,Buy,88,52,,,Buy,loss,-0.00829000000000002,-1.2120237433843122,Buyloss
88,2019-02-15T05:00:00+07:00,0.68367,0.6839,0.68093,0.68176,0.680527364,0.680497646,0.680373422,0.68015237,0.680058269,0.677426871,3,2,0.67569,12,0.67196,30,0.68176,27,0.68559,Sell,89,30,,,Sell,loss,-0.00607000000000002,-0.8983409551717533,Sellloss
89,2019-03-01T21:00:00+07:00,0.68252,0.68358,0.68005,0.68054,0.683710694,0.683908032,0.684072909,0.684150561,0.683958658,0.685174746,3,1,0.68176,47,0.69031,64,0.68054,31,0.67575,Buy,90,64,,,Buy,loss,-0.0012199999999999989,-0.1789486036141749,Buyloss
90,2019-03-13T04:00:00+07:00,0.68608,0.68615,0.68498,0.68541,0.68179139,0.681720228,0.681636927,0.681614686,0.681912729,0.683745841,3,2,0.68054,26,0.67448,45,0.68541,44,0.68728,Sell,91,45,,,Sell,loss,-0.00486999999999993,-0.715608193493392,Sellloss
91,2019-03-29T08:00:00+07:00,0.67844,0.67882,0.67769,0.6787,0.684433244,0.684498596,0.684478248,0.684241911,0.683443495,0.68167896,3,1,0.68541,37,0.69385,73,0.6787,72,0.67739,Buy,92,73,,,Buy,loss,-0.006709999999999994,-0.9789760873054075,Buyloss
92,2019-05-28T12:00:00+07:00,0.65517,0.65585,0.65483,0.65501,0.655617253,0.654860546,0.654182345,0.653663279,0.653493874,0.65416,3,2,0.6787,237,0.64816,254,0.65501,8,0.68374,Sell,93,254,,,Sell,win,0.02368999999999999,3.490496537498157,Sellwin
93,2019-06-13T20:00:00+07:00,0.65608,0.65692,0.65559,0.65675,0.65825487,0.658408203,0.658658303,0.65890932,0.658865338,0.658916254,3,1,0.65501,50,0.66815,74,0.65675,14,0.64948,Buy,94,74,,,Buy,win,0.0017399999999999638,0.26564479931603546,Buywin
94,2019-06-24T20:00:00+07:00,0.66,0.66267,0.65982,0.66209,0.656541467,0.656520129,0.656554678,0.656695174,0.657181151,0.656079971,3,2,0.65675,8,0.64874,43,0.66209,0,0.66267,Sell,95,43,,,Sell,loss,-0.005340000000000011,-0.8130947849257727,Sellloss
95,2019-07-09T12:00:00+07:00,0.66293,0.663,0.66053,0.66065,0.664246348,0.664752555,0.665223996,0.665508667,0.665259901,0.664991852,3,1,0.66209,26,0.67268,64,0.66065,9,0.65927,Buy,96,64,,,Buy,loss,-0.0014399999999999968,-0.217493090063284,Buyloss
96,2019-07-12T16:00:00+07:00,0.66818,0.66823,0.66612,0.66645,0.664458531,0.664820753,0.665126209,0.665312541,0.665395373,0.664723607,3,2,0.66065,6,0.65653,20,0.66645,19,0.66917,Sell,97,20,,,Sell,loss,-0.005800000000000027,-0.8779232573980214,Sellloss
97,2019-07-26T00:00:00+07:00,0.66564,0.66645,0.6654,0.66639,0.670126004,0.670644074,0.671092316,0.671360486,0.671160654,0.671910538,3,1,0.66645,27,0.67906,56,0.66639,0,0.6654,Buy,98,56,,,Buy,loss,-5.999999999994898e-05,-0.009002925950926399,Buyloss
98,2019-09-06T16:00:00+07:00,0.64087,0.64234,0.63992,0.64201,0.637443386,0.636539867,0.635815101,0.635424377,0.63568469,0.636442,3,2,0.66639,165,0.6269,185,0.64201,0,0.66975,Sell,99,185,,,Sell,win,0.02438000000000007,3.6585182850883218,Sellwin
99,2019-09-17T16:00:00+07:00,0.63257,0.63325,0.63219,0.63282,0.638672706,0.63840419,0.63826199,0.638158313,0.637749814,0.635584133,3,1,0.64201,23,0.64507,42,0.63282,0,0.63219,Buy,100,42,,,Buy,loss,-0.00918999999999992,-1.4314418778523577,Buyloss
100,2019-10-09T04:00:00+07:00,0.6297,0.63105,0.62942,0.63055,0.630310651,0.629902524,0.629599288,0.629483618,0.62970431,0.62889,3,2,0.63282,62,0.62037,94,0.63055,4,0.63621,Sell,101,94,,,Sell,win,0.0022699999999999942,0.3587117979836279,Sellwin
101,2019-10-17T00:00:00+07:00,0.62872,0.62938,0.62808,0.62909,0.630122728,0.62989982,0.629737331,0.629603311,0.629353165,0.6316304,3,1,0.63055,16,0.63541,35,0.62909,34,0.62408,Buy,102,35,,,Buy,loss,-0.0014600000000000168,-0.23154389025454233,Buyloss
102,2019-10-21T12:00:00+07:00,0.63948,0.64084,0.63893,0.6404,0.631800545,0.631944631,0.632277237,0.632881708,0.633952391,0.635089441,3,2,0.62909,0,0.62408,16,0.6404,0,0.64084,Sell,103,16,,,Sell,loss,-0.011309999999999931,-1.7978349679695957,Sellloss
103,2019-11-08T05:00:00+07:00,0.63658,0.6382,0.63595,0.63659,0.637749956,0.638089218,0.638386468,0.638541165,0.638360437,0.6384922,3,1,0.6404,60,0.64658,82,0.63659,45,0.63333,Buy,104,82,,,Buy,loss,-0.00380999999999998,-0.594940662086193,Buyloss
104,2019-11-15T13:00:00+07:00,0.63846,0.63938,0.63728,0.63802,0.637416038,0.637558734,0.637653784,0.637701743,0.637804046,0.635810381,3,2,0.63659,5,0.6322,33,0.63802,25,0.64186,Sell,105,33,,,Sell,loss,-0.0014300000000000423,-0.22463438005624378,Sellloss
105,2020-01-09T17:00:00+07:00,0.66245,0.66276,0.66105,0.66158,0.664019019,0.66478096,0.665383152,0.66568898,0.66545609,0.6671206,3,1,0.63802,186,0.67556,219,0.66158,1,0.63719,Buy,106,219,,,Buy,win,0.023559999999999914,3.692674210839772,Buywin
106,2020-03-10T08:00:00+07:00,0.63121,0.63359,0.63058,0.63121,0.632953212,0.632145527,0.631514809,0.631209581,0.63147646,0.606515168,3,2,0.66158,251,0.60083,257,0.63121,31,0.66653,Sell,107,257,,,Sell,win,0.030369999999999897,4.59052571117626,Sellwin
107,2020-03-16T16:00:00+07:00,0.60453,0.60697,0.60155,0.6023,0.626098215,0.624579322,0.622836013,0.620626292,0.617300991,0.618909015,3,1,0.63121,8,0.63438,26,0.6023,23,0.59895,Buy,108,26,,,Buy,loss,-0.028910000000000102,-4.5800922038624385,Buyloss
108,2020-03-30T16:00:00+07:00,0.60175,0.60228,0.59835,0.59887,0.596753199,0.594333024,0.59217718,0.590840564,0.591570965,0.591425669,3,2,0.6023,17,0.54691,61,0.59887,2,0.61318,Sell,109,61,,,Sell,win,0.003429999999999933,0.5694836460235653,Sellwin
109,2020-04-23T08:00:00+07:00,0.59264,0.59504,0.59258,0.59493,0.599630231,0.599598612,0.599616931,0.599456439,0.598711347,0.59864936,3,1,0.59887,64,0.61305,106,0.59493,24,0.58433,Buy,110,106,,,Buy,loss,-0.003940000000000055,-0.6579057224439452,Buyloss
110,2020-04-29T04:00:00+07:00,0.60555,0.60947,0.60487,0.60944,0.601048013,0.60126761,0.601609,0.602044598,0.60271144,0.599705169,3,2,0.59493,0,0.59104,24,0.60944,0,0.60947,Sell,111,24,,,Sell,loss,-0.014510000000000023,-2.4389423965844763,Sellloss
111,2020-05-15T08:00:00+07:00,0.6009,0.60115,0.59859,0.59965,0.604523073,0.604599149,0.604535871,0.604176901,0.603220704,0.603521538,3,1,0.60944,10,0.61761,73,0.59965,69,0.59571,Buy,112,73,,,Buy,loss,-0.009789999999999965,-1.6063927540036698,Buyloss
112,2020-05-20T20:00:00+07:00,0.61331,0.61579,0.61318,0.61351,0.604457025,0.604563362,0.604653095,0.604788599,0.605306648,0.606207128,3,2,0.59965,4,0.59209,22,0.61351,0,0.61579,Sell,113,22,,,Sell,loss,-0.013859999999999983,-2.311348286500456,Sellloss
113,2020-06-29T04:00:00+07:00,0.6419,0.64234,0.64065,0.64233,0.642573535,0.643490993,0.644098372,0.644280705,0.644002743,0.6449538,3,1,0.61351,91,0.65849,164,0.64233,12,0.6081,Buy,114,164,,,Buy,win,0.028819999999999957,4.697559941973229,Buywin
114,2020-07-02T20:00:00+07:00,0.65182,0.65346,0.65012,0.65054,0.643808427,0.644541299,0.64508328,0.645490721,0.646053587,0.646792933,3,2,0.64233,10,0.63851,23,0.65054,22,0.65369,Sell,115,23,,,Sell,loss,-0.00821000000000005,-1.2781592016564773,Sellloss
115,2020-08-04T20:00:00+07:00,0.65914,0.66183,0.65894,0.66092,0.661684127,0.662429447,0.663053709,0.663446554,0.663349426,0.664754939,3,1,0.65054,124,0.67156,138,0.66092,7,0.64997,Buy,116,138,,,Buy,win,0.010379999999999945,1.595597503612375,Buywin
116,2020-08-28T12:00:00+07:00,0.66636,0.66888,0.66612,0.66867,0.658291363,0.658263793,0.658316447,0.658639456,0.659638275,0.662228,3,2,0.66092,73,0.64887,107,0.66867,15,0.66905,Sell,117,107,,,Sell,loss,-0.007750000000000035,-1.1726078799249584,Sellloss
117,2020-09-23T16:00:00+07:00,0.65989,0.66029,0.6581,0.65823,0.668658688,0.668877577,0.668935386,0.66867883,0.667744026,0.6674854,3,1,0.66867,90,0.67978,109,0.65823,0,0.6581,Buy,118,109,,,Buy,loss,-0.010440000000000005,-1.5613082686526993,Buyloss
118,2020-10-05T16:00:00+07:00,0.66433,0.66494,0.66399,0.66428,0.662865112,0.662500853,0.662095689,0.661792076,0.661967469,0.661572289,3,2,0.65823,7,0.65116,49,0.66428,37,0.66572,Sell,119,49,,,Sell,loss,-0.00605,-0.9191316105312732,Sellloss
119,2020-10-09T00:00:00+07:00,0.65799,0.65862,0.65747,0.65747,0.661871368,0.661480071,0.661044983,0.66060847,0.660144395,0.65967,3,1,0.66428,4,0.66582,20,0.65747,16,0.65471,Buy,120,20,,,Buy,loss,-0.006809999999999983,-1.0251701089901823,Buyloss
120,2020-10-14T00:00:00+07:00,0.66432,0.66518,0.66392,0.66449,0.662736274,0.662636038,0.662620807,0.662793637,0.663288701,0.663017904,3,2,0.65747,0,0.65644,19,0.66449,7,0.66731,Sell,121,19,,,Sell,loss,-0.007020000000000026,-1.0677293260529037,Sellloss
121,2020-10-21T04:00:00+07:00,0.65789,0.65941,0.6573,0.65928,0.661876849,0.661675285,0.661452854,0.661164463,0.660645753,0.661868877,3,1,0.66449,5,0.66823,31,0.65928,28,0.65529,Buy,122,31,,,Buy,loss,-0.005210000000000048,-0.784059955755549,Buyloss
122,2020-10-23T16:00:00+07:00,0.6693,0.67048,0.66864,0.66897,0.663080506,0.663154248,0.663327953,0.663669315,0.664343101,0.663388437,3,2,0.65928,1,0.6573,16,0.66897,0,0.67048,Sell,123,16,,,Sell,loss,-0.009689999999999976,-1.4697852202402586,Sellloss
123,2020-11-02T05:00:00+07:00,0.66098,0.66104,0.65907,0.66067,0.664448577,0.664587585,0.664736788,0.664824015,0.66462254,0.6669636,3,1,0.66897,14,0.67242,33,0.66067,0,0.65907,Buy,124,33,,,Buy,loss,-0.008299999999999974,-1.240713335426099,Buyloss
124,2020-11-06T21:00:00+07:00,0.67931,0.6797,0.67602,0.67828,0.667196631,0.667739501,0.668461352,0.669478363,0.671109529,0.670644236,3,2,0.66067,3,0.65893,29,0.67828,27,0.68021,Sell,125,29,,,Sell,loss,-0.017610000000000015,-2.6654759562262575,Sellloss
125,2021-01-18T17:00:00+07:00,0.71032,0.71156,0.7101,0.7114,0.717657575,0.718169924,0.718451244,0.718346945,0.717560388,0.720660101,3,1,0.67828,245,0.73152,293,0.7114,0,0.67602,Buy,126,293,,,Buy,win,0.03312000000000004,4.882939199150798,Buywin
126,2021-01-26T01:00:00+07:00,0.71945,0.7207,0.71802,0.71962,0.717490187,0.717751379,0.717895235,0.717976601,0.71821725,0.71694698,3,2,0.7114,0,0.70962,33,0.71962,22,0.72254,Sell,127,33,,,Sell,loss,-0.008220000000000005,-1.1554680910879962,Sellloss
127,2021-03-02T13:00:00+07:00,0.72495,0.72559,0.72094,0.72312,0.72755279,0.728284168,0.729026299,0.729649849,0.729702782,0.729790246,3,1,0.71962,135,0.74645,153,0.72312,15,0.71053,Buy,128,153,,,Buy,win,0.0034999999999999476,0.486367805230531,Buywin
128,2021-04-06T04:00:00+07:00,0.70577,0.70694,0.70514,0.70637,0.705691403,0.704533921,0.703413928,0.702536345,0.702337697,0.702692251,3,2,0.72312,105,0.6943,149,0.70637,4,0.73069,Sell,129,149,,,Sell,win,0.01674999999999993,2.3163513663015727,Sellwin
129,2021-05-04T20:00:00+07:00,0.71287,0.71558,0.71217,0.71341,0.71735013,0.718022236,0.718683518,0.719141005,0.719012569,0.719234143,3,1,0.70637,103,0.72867,124,0.71341,11,0.69969,Buy,130,124,,,Buy,win,0.007039999999999935,0.9966448178716444,Buywin
130,2021-05-07T20:00:00+07:00,0.72602,0.72994,0.72307,0.7279,0.718630438,0.71927273,0.719911591,0.720481531,0.721036013,0.72052,3,2,0.71341,0,0.71154,19,0.7279,0,0.72994,Sell,131,19,,,Sell,loss,-0.014490000000000003,-2.0310901164828086,Sellloss
131,2021-05-21T12:00:00+07:00,0.71855,0.71905,0.71736,0.71869,0.720527214,0.720726938,0.720792036,0.720660148,0.720264167,0.720675456,3,1,0.7279,6,0.73049,58,0.71869,23,0.71347,Buy,132,58,,,Buy,loss,-0.00920999999999994,-1.265283692814939,Buyloss
132,2021-05-26T20:00:00+07:00,0.72999,0.73,0.72789,0.72889,0.721297536,0.721574848,0.721834554,0.722152612,0.722799986,0.722955888,3,2,0.71869,3,0.71541,21,0.72889,19,0.73165,Sell,133,21,,,Sell,loss,-0.010199999999999987,-1.4192489112134559,Sellloss
133,2021-06-04T12:00:00+07:00,0.71496,0.716,0.71418,0.71523,0.722490308,0.722594817,0.722574292,0.722320281,0.721508074,0.720941349,3,1,0.72889,6,0.73111,40,0.71523,37,0.71254,Buy,134,40,,,Buy,loss,-0.013660000000000005,-1.8740825090205662,Buyloss
134,2021-08-05T00:00:00+07:00,0.70456,0.70538,0.7039,0.70398,0.699129396,0.699164534,0.699393798,0.699898575,0.700843135,0.700496752,3,2,0.71523,195,0.68809,262,0.70398,9,0.72425,Sell,135,262,,,Sell,win,0.011249999999999982,1.5729205989681616,Sellwin
135,2021-08-19T08:00:00+07:00,0.68488,0.6872,0.68457,0.68501,0.698308607,0.697970084,0.69745094,0.696544822,0.694825447,0.695134085,3,1,0.70398,4,0.70735,62,0.68501,0,0.68457,Buy,136,62,,,Buy,loss,-0.018970000000000042,-2.69467882610302,Buyloss
136,2021-08-27T20:00:00+07:00,0.69536,0.70185,0.69346,0.70179,0.694538721,0.694139307,0.693771441,0.693573475,0.693938667,0.69329,3,2,0.68501,8,0.68051,40,0.70179,0,0.70185,Sell,137,40,,,Sell,loss,-0.016780000000000017,-2.449599275922982,Sellloss
137,2021-09-20T12:00:00+07:00,0.70226,0.70298,0.70111,0.70183,0.7073476,0.707859773,0.708252584,0.708328745,0.707741078,0.710817858,3,1,0.70179,31,0.71702,94,0.70183,0,0.69346,Buy,138,94,,,Buy,win,3.999999999992898e-05,0.005699710739669841,Buywin
138,2021-10-15T20:00:00+07:00,0.70481,0.70769,0.70481,0.70693,0.697347865,0.697179671,0.69720665,0.697650288,0.698901791,0.701631467,3,2,0.70183,46,0.68595,117,0.70693,21,0.70932,Sell,139,117,,,Sell,loss,-0.005099999999999993,-0.726671701124203,Sellloss
139,2021-11-05T20:00:00+07:00,0.7087,0.71273,0.70808,0.71257,0.712288063,0.712928091,0.713436857,0.713609351,0.713142317,0.715710265,3,1,0.70693,21,0.72185,90,0.71257,0,0.70481,Buy,140,90,,,Buy,win,0.005640000000000089,0.797815908222892,Buywin
140,2021-12-28T17:00:00+07:00,0.68141,0.68286,0.68103,0.6821,0.67977328,0.679392907,0.679282205,0.679526462,0.680179241,0.67889,3,2,0.71257,170,0.67012,222,0.6821,7,0.71768,Sell,141,222,,,Sell,win,0.030469999999999997,4.276071122837054,Sellwin
141,2022-01-07T05:00:00+07:00,0.67447,0.67536,0.67374,0.67536,0.679964455,0.679789474,0.679672133,0.679491527,0.678963832,0.681641777,3,1,0.6821,13,0.68568,45,0.67536,43,0.67331,Buy,142,45,,,Buy,loss,-0.006740000000000079,-0.9881249083712181,Buyloss
142,2022-01-14T01:00:00+07:00,0.68756,0.68783,0.68569,0.68571,0.68006882,0.68008287,0.680222486,0.680538632,0.681283827,0.684641069,3,2,0.67536,4,0.67353,30,0.68571,29,0.68906,Sell,143,30,,,Sell,loss,-0.010350000000000081,-1.5325159914712274,Sellloss
143,2022-01-18T21:00:00+07:00,0.678,0.67822,0.67537,0.67564,0.680101282,0.680095997,0.6801435,0.680205431,0.680182406,0.68007,3,1,0.68571,0,0.68783,17,0.67564,0,0.67537,Buy,144,17,,,Buy,loss,-0.010070000000000023,-1.468550845109452,Buyloss
144,2022-02-10T09:00:00+07:00,0.66751,0.66843,0.66745,0.66817,0.666262834,0.665556808,0.664966036,0.664663014,0.664945377,0.663425379,3,2,0.67564,50,0.65293,100,0.66817,7,0.68114,Sell,145,100,,,Sell,win,0.007469999999999977,1.1056183766502836,Sellwin
