,time,open,high,low,close,EMA,EMA75,EMA60,EMA45,EMA30,ParabolicSAR,loop,step,open_price,Max_bar,Max_TP,Long_ba,close_price,DD_bar,DD_point,status,Index,TotalDD_bar,side,result,profit,prob,results
0,2015-03-30T13:00:00Z,0.73259,0.7339399999999999,0.73034,0.73036,0.727490256,0.727913406,0.7287715790000001,0.730091293,0.7316267129999999,0.7268514559999999,3,2,0.75664,201,0.7014,280,0.73036,47,0.7592300000000001,Sell,1,280,Sell,win,0.02627999999999997,0.05591489361702121,Sellwin
1,2015-04-15T13:00:00Z,0.7173,0.72109,0.71667,0.7176100000000001,0.72598982,0.725646905,0.7251054709999999,0.7241829209999999,0.7226815390000001,0.721907634,3,1,0.73036,24,0.7379399999999999,72,0.7176100000000001,71,0.71662,Buy,2,72,Buy,loss,-0.012749999999999928,-0.027127659574467933,Buyloss
2,2015-06-09T21:00:00Z,0.73324,0.73446,0.73278,0.73411,0.72474966,0.725563903,0.726770878,0.728521915,0.730846581,0.731173231,3,2,0.7176100000000001,180,0.70555,237,0.73411,95,0.7483,Sell,3,237,Sell,loss,-0.01649999999999996,-0.035106382978723316,Sellloss
3,2015-06-19T13:00:00Z,0.71309,0.71473,0.7125100000000001,0.7146100000000001,0.7218928240000001,0.721642256,0.721163777,0.720238588,0.718559938,0.7179013940000001,3,1,0.73411,2,0.7365,46,0.7146100000000001,0,0.7125100000000001,Buy,4,46,Buy,loss,-0.019499999999999962,-0.04148936170212758,Buyloss
4,2015-08-24T21:00:00Z,0.736,0.73633,0.73288,0.73427,0.712677558,0.7137026470000001,0.715107429,0.717091742,0.7201567390000001,0.7316600000000001,3,2,0.7146100000000001,122,0.69307,279,0.73427,277,0.74219,Sell,5,279,Sell,loss,-0.0196599999999999,-0.04182978723404234,Sellloss
5,2015-10-26T09:00:00Z,0.7196199999999999,0.72009,0.71787,0.7185,0.732497539,0.731851763,0.730809037,0.7291667340000001,0.7265755429999999,0.723247722,3,1,0.73427,213,0.74926,267,0.7185,261,0.71678,Buy,6,267,Buy,loss,-0.01576999999999995,-0.033553191489361596,Buyloss
6,2015-12-09T06:00:00Z,0.72654,0.72732,0.7252,0.72632,0.712408594,0.7131523359999999,0.7144236840000001,0.716408165,0.719310925,0.7179979959999999,3,2,0.7185,105,0.69812,192,0.72632,188,0.72792,Sell,7,192,Sell,loss,-0.007819999999999938,-0.016638297872340294,Sellloss
7,2016-04-25T13:00:00Z,0.77686,0.77868,0.77654,0.77762,0.791173921,0.7906965970000001,0.789766732,0.788191767,0.785749927,0.783471198,3,1,0.72632,504,0.8117,578,0.77762,8,0.72037,Buy,8,578,Buy,win,0.05130000000000001,0.10914893617021278,Buywin
8,2016-06-13T01:00:00Z,0.79099,0.79352,0.79065,0.79284,0.77839863,0.7789054320000001,0.779841682,0.7813541070000001,0.7834609659999999,0.7795886120000001,3,2,0.77762,133,0.75648,208,0.79284,43,0.79471,Sell,9,208,Sell,loss,-0.015220000000000011,-0.03238297872340428,Sellloss
9,2016-09-01T05:00:00Z,0.84829,0.8486799999999999,0.84031,0.84121,0.8542986229999999,0.8543703229999999,0.85405556,0.853213753,0.85172502,0.851534628,3,1,0.79284,277,0.87246,349,0.84121,53,0.75988,Buy,10,349,Buy,win,0.048370000000000024,0.10291489361702133,Buywin
10,2016-09-20T05:00:00Z,0.8569,0.86069,0.85659,0.8598899999999999,0.8497931479999999,0.849969807,0.8503660040000001,0.851213395,0.852799568,0.853984029,3,2,0.84121,21,0.83336,79,0.8598899999999999,0,0.86069,Sell,11,79,Sell,loss,-0.01867999999999992,-0.039744680851063655,Sellloss
11,2016-11-10T22:00:00Z,0.8670899999999999,0.8686200000000001,0.86661,0.8682,0.889995788,0.88966477,0.88882113,0.8872606959999999,0.884539538,0.8928750459999999,3,1,0.8598899999999999,76,0.92253,226,0.8682,15,0.85616,Buy,12,226,Buy,win,0.00831000000000004,0.017680851063829873,Buywin
12,2016-12-30T06:00:00Z,0.8576600000000001,0.8601700000000001,0.8551200000000001,0.86006,0.8479966390000001,0.848206536,0.8488808840000001,0.850146187,0.852118396,0.853877393,3,2,0.8682,98,0.8304600000000001,207,0.86006,15,0.8707,Sell,13,207,Sell,win,0.008139999999999925,0.017319148936170054,Sellwin
13,2017-02-14T02:00:00Z,0.8462200000000001,0.8467600000000001,0.84595,0.8464799999999999,0.855155441,0.854597885,0.853857353,0.852891497,0.8515419740000001,0.8520568829999999,3,1,0.86006,60,0.88523,185,0.8464799999999999,184,0.84499,Buy,14,185,Buy,loss,-0.013580000000000148,-0.02889361702127691,Buyloss
14,2017-03-06T22:00:00Z,0.86459,0.86485,0.86385,0.86415,0.85473252,0.855107053,0.8557883359999999,0.8569679170000001,0.85893031,0.860733119,3,2,0.8464799999999999,38,0.8402700000000001,90,0.86415,86,0.86693,Sell,15,90,Sell,loss,-0.017670000000000075,-0.03759574468085122,Sellloss
15,2017-04-03T09:00:00Z,0.8530700000000001,0.85411,0.8505799999999999,0.8534200000000001,0.863011891,0.862719612,0.8620961090000001,0.860975899,0.859110127,0.856241085,3,1,0.86415,25,0.87871,117,0.8534200000000001,113,0.84811,Buy,16,117,Buy,loss,-0.010729999999999906,-0.022829787234042352,Buyloss
16,2017-05-22T09:00:00Z,0.8607899999999999,0.8649600000000001,0.86065,0.86441,0.8514695840000001,0.852195457,0.8532650409999999,0.8547861240000001,0.8568736159999999,0.854706002,3,2,0.8534200000000001,69,0.8297,211,0.86441,0,0.8649600000000001,Sell,17,211,Sell,loss,-0.010989999999999944,-0.023382978723404137,Sellloss
17,2017-09-15T09:00:00Z,0.8816,0.8831700000000001,0.8774,0.8818799999999999,0.9081347240000001,0.907076909,0.90536497,0.9027348070000001,0.898777312,0.90274361,3,1,0.86441,425,0.93065,504,0.8818799999999999,12,0.8602700000000001,Buy,18,504,Buy,win,0.017469999999999875,0.03717021276595718,Buywin
18,2017-10-19T17:00:00Z,0.89917,0.9013,0.89896,0.90045,0.8916926490000001,0.8918608159999999,0.892248678,0.892825043,0.8935385929999999,0.8939364,3,2,0.8818799999999999,50,0.87461,147,0.90045,115,0.9032899999999999,Sell,19,147,Sell,loss,-0.018570000000000086,-0.039510638297872526,Sellloss
19,2017-11-01T05:00:00Z,0.87649,0.87665,0.87461,0.87503,0.8879511920000001,0.887351893,0.88651891,0.885232452,0.883157871,0.879464383,3,1,0.90045,3,0.9022399999999999,51,0.87503,0,0.87461,Buy,20,51,Buy,loss,-0.025419999999999998,-0.05408510638297872,Buyloss
20,2017-12-28T02:00:00Z,0.88731,0.88828,0.88699,0.88781,0.88444381,0.884607386,0.8849351329999999,0.885489337,0.88627821,0.885611433,3,2,0.87503,163,0.86892,239,0.88781,61,0.90144,Sell,21,239,Sell,loss,-0.012780000000000014,-0.027191489361702157,Sellloss
21,2018-01-25T02:00:00Z,0.87129,0.8717299999999999,0.86951,0.87059,0.8822756540000001,0.881690909,0.88086445,0.8796606309999999,0.877855485,0.8747245779999999,3,1,0.88781,62,0.8929,115,0.87059,0,0.86951,Buy,22,115,Buy,loss,-0.017220000000000013,-0.03663829787234045,Buyloss
22,2018-05-03T09:00:00Z,0.8821899999999999,0.8828299999999999,0.88066,0.8816200000000001,0.875734892,0.876150083,0.87679308,0.877711435,0.8789263159999999,0.8791665940000001,3,2,0.87059,352,0.8620700000000001,423,0.8816200000000001,177,0.8968,Sell,23,423,Sell,loss,-0.011030000000000095,-0.023468085106383183,Sellloss
23,2018-09-17T13:00:00Z,0.88886,0.8896299999999999,0.88851,0.8888299999999999,0.89453914,0.8940651390000001,0.893365078,0.892402778,0.8912206020000001,0.8917335470000001,3,1,0.8816200000000001,499,0.90986,583,0.8888299999999999,108,0.86977,Buy,24,583,Buy,win,0.007209999999999828,0.015340425531914528,Buywin
24,2018-10-30T21:00:00Z,0.8924799999999999,0.8929799999999999,0.89187,0.8926299999999999,0.8846900409999999,0.884956251,0.8855083,0.886454037,0.887891091,0.888376985,3,2,0.8888299999999999,101,0.87231,189,0.8926299999999999,25,0.89955,Sell,25,189,Sell,loss,-0.0038000000000000256,-0.008085106382978777,Sellloss
25,2018-11-08T02:00:00Z,0.87092,0.871,0.87031,0.8705700000000001,0.879909135,0.879302858,0.878504985,0.87731935,0.875436578,0.8743028,3,1,0.8926299999999999,1,0.89323,37,0.8705700000000001,36,0.87008,Buy,26,37,Buy,loss,-0.022059999999999858,-0.04693617021276565,Buyloss
26,2018-11-30T02:00:00Z,0.8913200000000001,0.89166,0.8909,0.89125,0.884742982,0.885271496,0.8859205590000001,0.886653695,0.88739041,0.8828591179999999,3,2,0.8705700000000001,22,0.86556,97,0.89125,45,0.8932399999999999,Sell,27,97,Sell,loss,-0.02067999999999992,-0.04399999999999983,Sellloss
27,2019-01-18T10:00:00Z,0.88089,0.8822200000000001,0.87979,0.8815,0.89307781,0.8922271820000001,0.8909691679999999,0.889135572,0.8864500040000001,0.8838348979999999,3,1,0.89125,129,0.9092399999999999,198,0.8815,194,0.87634,Buy,28,198,Buy,loss,-0.009750000000000036,-0.02074468085106391,Buyloss
28,2019-04-15T01:00:00Z,0.86346,0.86403,0.86329,0.86366,0.859947152,0.860176266,0.860570822,0.8611601440000001,0.8619709879999999,0.8604948370000001,3,2,0.8815,231,0.84719,365,0.86366,7,0.88623,Sell,29,365,Sell,win,0.017839999999999967,0.03795744680851057,Sellwin
29,2019-05-06T13:00:00Z,0.85449,0.85565,0.85419,0.8552700000000001,0.860491137,0.86016059,0.85961178,0.858708888,0.8572698040000001,0.8570753090000001,3,1,0.86366,40,0.86819,93,0.8552700000000001,89,0.84882,Buy,30,93,Buy,loss,-0.008389999999999898,-0.017851063829787017,Buyloss
30,2019-05-16T05:00:00Z,0.8723,0.8743299999999999,0.87223,0.87411,0.8632985590000001,0.8636978409999999,0.864298142,0.865277381,0.8669499279999999,0.8682782640000001,3,2,0.8552700000000001,0,0.8527399999999999,47,0.87411,0,0.8743299999999999,Sell,31,47,Sell,loss,-0.018839999999999968,-0.04008510638297866,Sellloss
31,2019-08-26T05:00:00Z,0.9084,0.90915,0.9062100000000001,0.90794,0.9139549109999999,0.913913167,0.9134530829999999,0.9123818709999999,0.9105573809999999,0.910117209,3,1,0.87411,370,0.93243,432,0.90794,0,0.87223,Buy,32,432,Buy,win,0.033829999999999916,0.07197872340425514,Buywin
32,2019-10-10T05:00:00Z,0.89849,0.90095,0.89818,0.9009,0.8917343109999999,0.8918746320000001,0.892368332,0.893337608,0.8949115009999999,0.895297254,3,2,0.90794,115,0.87859,199,0.9009,37,0.91484,Sell,33,199,Sell,win,0.007039999999999935,0.01497872340425518,Sellwin
33,2019-10-21T09:00:00Z,0.86041,0.8608899999999999,0.85785,0.8590399999999999,0.877276418,0.8755055409999999,0.8733363359999999,0.870557038,0.867021699,0.8700928,3,1,0.9009,2,0.90194,43,0.8590399999999999,31,0.8574,Buy,34,43,Buy,loss,-0.04186000000000012,-0.0890638297872343,Buyloss
34,2019-12-26T06:00:00Z,0.8552700000000001,0.8552700000000001,0.85298,0.85434,0.849099974,0.84918706,0.8496245509999999,0.850599087,0.852325179,0.851016566,3,2,0.8590399999999999,232,0.82758,280,0.85434,20,0.8676200000000001,Sell,35,280,Sell,win,0.0046999999999999265,0.009999999999999844,Sellwin
35,2020-01-31T18:00:00Z,0.8398200000000001,0.8405299999999999,0.8395799999999999,0.84015,0.846718621,0.8461747479999999,0.8454894059999999,0.844642467,0.8436582570000001,0.8470578670000001,3,1,0.85434,70,0.85959,151,0.84015,118,0.83859,Buy,36,151,Buy,loss,-0.014190000000000036,-0.030191489361702205,Buyloss
36,2020-03-04T06:00:00Z,0.87074,0.87445,0.8700100000000001,0.8726799999999999,0.849968706,0.851412985,0.8535577879999999,0.856781786,0.861613319,0.868592257,3,2,0.84015,72,0.82819,136,0.8726799999999999,0,0.87445,Sell,37,136,Sell,loss,-0.03252999999999995,-0.0692127659574467,Sellloss
37,2020-04-08T13:00:00Z,0.8788100000000001,0.8797299999999999,0.87454,0.87566,0.889554648,0.88898898,0.887578689,0.885236356,0.882404492,0.88638,3,1,0.8726799999999999,65,0.94996,152,0.87566,6,0.86211,Buy,38,152,Buy,win,0.0029800000000000937,0.006340425531915093,Buywin
38,2020-05-18T17:00:00Z,0.89565,0.8959999999999999,0.89475,0.89499,0.880767163,0.881520086,0.88266408,0.884355995,0.88683779,0.8879682720000001,3,2,0.87566,97,0.8670899999999999,170,0.89499,0,0.8959999999999999,Sell,39,170,Sell,loss,-0.01932999999999996,-0.041127659574468,Sellloss
39,2020-08-11T01:00:00Z,0.8972100000000001,0.89815,0.89695,0.89804,0.903468825,0.903214649,0.902812031,0.902230243,0.9014596690000001,0.903422315,3,1,0.89499,179,0.9175700000000001,362,0.89804,93,0.8864200000000001,Buy,40,362,Buy,win,0.003049999999999997,0.006489361702127654,Buywin
40,2020-09-14T17:00:00Z,0.9221600000000001,0.9237,0.9218299999999999,0.9232,0.9058717270000001,0.9070684590000001,0.9088549029999999,0.911577717,0.9157235770000001,0.919879986,3,2,0.89804,103,0.8865799999999999,149,0.9232,141,0.92916,Sell,41,149,Sell,loss,-0.02516000000000007,-0.05353191489361717,Sellloss
41,2020-10-15T05:00:00Z,0.90261,0.90495,0.9016200000000001,0.9041399999999999,0.9082687979999999,0.907944599,0.907453355,0.906785343,0.905933854,0.9104350179999999,3,1,0.9232,2,0.92589,135,0.9041399999999999,131,0.90071,Buy,42,135,Buy,loss,-0.019060000000000077,-0.040553191489361866,Buyloss
42,2020-12-10T10:00:00Z,0.90905,0.9131,0.90799,0.9127799999999999,0.900887709,0.9014531990000001,0.902270578,0.90336773,0.904659832,0.89831,3,2,0.9041399999999999,116,0.8861,242,0.9127799999999999,22,0.91484,Sell,43,242,Sell,loss,-0.008639999999999981,-0.018382978723404216,Sellloss
43,2021-01-13T14:00:00Z,0.88886,0.8926299999999999,0.88885,0.89189,0.90111893,0.900626398,0.899915975,0.8988944790000001,0.897347895,0.89345,3,1,0.9127799999999999,6,0.9229799999999999,133,0.89189,132,0.88833,Buy,44,133,Buy,loss,-0.020889999999999964,-0.044446808510638224,Buyloss
44,2021-04-14T13:00:00Z,0.8698299999999999,0.8698299999999999,0.8673799999999999,0.8687,0.861147715,0.8616978479999999,0.86257247,0.8638829259999999,0.8657169859999999,0.864744084,3,2,0.89189,348,0.84719,391,0.8687,1,0.8926299999999999,Sell,45,391,Sell,win,0.023189999999999933,0.04934042553191475,Sellwin
45,2021-06-09T05:00:00Z,0.86059,0.86059,0.85888,0.8591799999999999,0.86090114,0.86068943,0.8604682379999999,0.8602418279999999,0.860017679,0.8627299999999999,3,1,0.8687,44,0.87195,238,0.8591799999999999,120,0.85606,Buy,46,238,Buy,loss,-0.009520000000000084,-0.02025531914893635,Buyloss
46,2021-08-31T17:00:00Z,0.85856,0.85885,0.85814,0.8582200000000001,0.8551175999999999,0.855469002,0.855941863,0.8565284790000001,0.857158795,0.85611955,3,2,0.8591799999999999,267,0.84501,358,0.8582200000000001,177,0.8669600000000001,Sell,47,358,Sell,win,0.0009599999999998499,0.0020425531914890424,Sellwin
