,time,open,high,low,close,EMA90,EMA75,EMA60,EMA45,EMA,ParabolicSAR,loop,step,open_price,Max_bar,Max_TP,Long_ba,close_price,DD_bar,DD_point,status,Index,TotalDD_bar,side,result,profit,prob,results
0,2015-03-09T12:00:00+07:00,120.946,121.072,120.723,120.736,119.5127278,119.6209882,119.749104,119.9053788,120.10854270000002,120.181752,3,2,118.531,43,116.87299999999999,188,120.736,184,121.28399999999999,Sell,1,188,Sell,loss,-2.2049999999999983,-1.8602728400165343,Sellloss
1,2015-04-06T04:00:00+07:00,118.845,119.06200000000001,118.79799999999999,119.03,119.83481409999999,119.78904909999999,119.7211975,119.6358247,119.54498819999999,119.9365011,3,1,120.736,5,122.024,118,119.03,78,118.33,Buy,2,118,Buy,loss,-1.706000000000003,-1.4130002650410838,Buyloss
2,2015-05-21T08:00:00+07:00,121.074,121.209,121.02600000000001,121.045,119.91667959999998,119.9689504,120.04256229999999,120.1517831,120.3345225,120.912,3,2,119.03,111,118.49600000000001,200,121.045,198,121.485,Sell,3,200,Sell,loss,-2.0150000000000006,-1.6928505418801987,Sellloss
3,2015-07-08T00:00:00+07:00,122.275,122.652,122.215,122.522,123.0247193,122.9885741,122.9281176,122.84600659999998,122.7457753,122.81866000000001,3,1,121.045,69,125.85600000000001,202,122.522,7,120.64,Buy,4,202,Buy,win,1.4770000000000039,1.2202073608988424,Buywin
4,2015-07-20T08:00:00+07:00,124.10600000000001,124.194,124.103,124.141,123.1820496,123.228711,123.30555149999999,123.4399424,123.6666422,123.7155029,3,2,122.522,7,120.413,51,124.141,44,124.23100000000001,Sell,5,51,Sell,loss,-1.6189999999999998,-1.3213953412448374,Sellloss
5,2015-08-24T16:00:00+07:00,120.685,120.715,119.54,119.639,123.74396370000001,123.6728277,123.54868190000002,123.333122,122.9425163,121.87737879999999,3,1,124.141,102,125.28,152,119.639,0,119.54,Buy,6,152,Buy,loss,-4.5020000000000095,-3.6265214554418037,Buyloss
6,2015-10-30T08:00:00+07:00,120.899,121.486,120.29299999999999,121.31299999999999,120.2957524,120.3499915,120.4303365,120.54325130000001,120.6898997,120.15246869999999,3,2,119.639,2,116.08200000000001,293,121.31299999999999,27,121.738,Sell,7,293,Sell,loss,-1.6739999999999924,-1.3992092879412168,Sellloss
7,2015-12-23T09:00:00+07:00,121.00399999999999,121.04799999999999,120.977,121.01799999999999,121.8560355,121.7733981,121.6679222,121.54197140000001,121.397038,121.6693925,3,1,121.31299999999999,82,123.756,228,121.01799999999999,6,120.256,Buy,8,228,Buy,loss,-0.2950000000000017,-0.24317261958734987,Buyloss
8,2016-02-01T05:00:00+07:00,121.324,121.48700000000001,121.102,121.277,118.65605579999999,118.65683130000001,118.7282369,118.90978700000001,119.2654749,119.282624,3,2,121.01799999999999,110,115.97,156,121.277,154,121.68799999999999,Sell,9,156,Sell,loss,-0.25900000000001455,-0.2140177494257173,Sellloss
9,2016-02-10T21:00:00+07:00,114.851,115.197,113.726,114.14399999999999,117.5795057,117.3849989,117.1281493,116.7464373,116.13169640000001,115.61570719999999,3,1,121.277,0,121.48700000000001,46,114.14399999999999,0,113.726,Buy,10,46,Buy,loss,-7.13300000000001,-5.881576885971792,Buyloss
10,2016-04-26T00:00:00+07:00,111.229,111.336,111.055,111.184,110.0155666,109.93854280000001,109.91699709999999,109.99589479999999,110.2477918,110.776981,3,2,114.14399999999999,256,107.63,320,111.184,1,115.197,Sell,11,320,Sell,win,2.9599999999999937,2.593215587328282,Sellwin
11,2016-06-09T20:00:00+07:00,106.631,106.639,106.387,106.581,108.49289329999999,108.3549065,108.15583810000001,107.8606169,107.4380662,107.4100291,3,1,111.184,14,111.882,197,106.581,33,105.54899999999999,Buy,12,197,Buy,loss,-4.602999999999994,-4.139984170384223,Buyloss
12,2016-07-19T20:00:00+07:00,106.446,106.53399999999999,105.95200000000001,106.09899999999999,104.0583777,104.13466690000001,104.3195984,104.65498240000001,105.171378,105.119049,3,2,106.581,64,98.787,169,106.09899999999999,4,107.26100000000001,Sell,13,169,Sell,win,0.48200000000001353,0.4522382038074455,Sellwin
13,2016-08-04T00:00:00+07:00,101.339,101.34200000000001,101.09100000000001,101.23100000000001,103.7189342,103.58242249999999,103.37124399999999,103.0191202,102.4401568,101.571,3,1,106.09899999999999,9,107.494,67,101.23100000000001,61,100.678,Buy,14,67,Buy,loss,-4.867999999999981,-4.588167654737539,Buyloss
14,2016-09-05T12:00:00+07:00,103.57799999999999,103.57799999999999,103.279,103.375,102.1063316,102.1933685,102.35633680000001,102.6244092,103.01583459999999,102.888447,3,2,101.23100000000001,53,99.539,136,103.375,132,104.32,Sell,15,136,Sell,loss,-2.1439999999999912,-2.117928302595046,Sellloss
15,2016-09-23T12:00:00+07:00,101.103,101.113,100.76799999999999,100.96600000000001,101.8015202,101.7466558,101.6622978,101.5266745,101.3135556,101.3574821,3,1,103.375,5,103.807,84,100.96600000000001,76,100.09899999999999,Buy,16,84,Buy,loss,-2.408999999999992,-2.3303506650544055,Buyloss
16,2016-10-11T12:00:00+07:00,103.928,104.072,103.67,103.89399999999999,102.3810985,102.49343780000001,102.65376490000001,102.8838031,103.19639190000001,103.0168931,3,2,100.96600000000001,11,100.083,73,103.89399999999999,57,104.163,Sell,17,73,Sell,loss,-2.927999999999983,-2.8999861339460637,Sellloss
17,2017-01-13T09:00:00+07:00,114.95,115.18299999999999,114.816,114.979,116.1372366,116.13729909999999,116.05467469999999,115.87016440000001,115.55934199999999,116.21278190000001,3,1,103.89399999999999,283,118.662,395,114.979,125,101.19,Buy,18,395,Buy,win,11.085000000000008,10.669528557953308,Buywin
18,2017-03-14T16:00:00+07:00,115.056,115.13799999999999,114.796,114.865,114.0847659,114.1815707,114.30999309999999,114.4731518,114.66487520000001,114.49526000000002,3,2,114.979,102,111.594,255,114.865,28,115.624,Sell,19,255,Sell,win,0.11400000000000432,0.09914854016820839,Sellwin
19,2017-03-23T00:00:00+07:00,111.02799999999999,111.177,110.73100000000001,111.15799999999999,113.3066519,113.2206987,113.08467720000002,112.8588815,112.4797227,112.1852919,3,1,114.865,0,115.13799999999999,38,111.15799999999999,0,110.73100000000001,Buy,20,38,Buy,loss,-3.707000000000008,-3.2272667914508406,Buyloss
20,2017-05-01T16:00:00+07:00,111.816,111.819,111.57799999999999,111.631,110.45713049999999,110.48143470000001,110.56842209999999,110.7466207,111.0416754,111.0251622,3,2,111.15799999999999,105,108.13,167,111.631,39,112.198,Sell,21,167,Sell,loss,-0.4730000000000132,-0.4255204303783922,Sellloss
21,2017-06-06T08:00:00+07:00,110.169,110.19,109.73100000000001,109.887,111.31836969999999,111.2325771,111.11839609999998,110.9766537,110.8103096,111.11635349999999,3,1,111.631,45,114.368,154,109.887,0,109.73100000000001,Buy,22,154,Buy,loss,-1.7439999999999998,-1.5622900448800063,Buyloss
22,2017-06-28T00:00:00+07:00,112.38,112.443,112.064,112.34,111.11944229999999,111.1660551,111.2465538,111.37176709999999,111.5451696,111.53066940000001,3,2,109.887,41,108.802,95,112.34,94,112.46700000000001,Sell,23,95,Sell,loss,-2.453000000000003,-2.232293173896824,Sellloss
23,2017-07-19T16:00:00+07:00,112.039,112.084,111.574,111.631,112.69649070000001,112.74826329999999,112.7666908,112.71779440000002,112.5489501,112.6459223,3,1,112.34,59,114.495,94,111.631,0,111.574,Buy,24,94,Buy,loss,-0.7090000000000032,-0.6311198148477863,Buyloss
24,2017-09-19T08:00:00+07:00,111.44200000000001,111.675,111.37299999999999,111.626,109.97315359999999,110.04036799999999,110.15490929999999,110.3415165,110.6438403,110.57268459999999,3,2,111.631,223,107.318,263,111.626,7,112.417,Sell,25,263,Sell,win,0.0049999999999954525,0.00447904255985833,Sellwin
25,2017-10-16T04:00:00+07:00,111.74799999999999,112.073,111.74799999999999,112.042,112.23368880000001,112.3084277,112.3559477,112.3567199,112.289464,112.17978000000001,3,1,111.626,81,113.44,113,112.042,10,111.096,Buy,26,113,Buy,win,0.4159999999999968,0.3726730331643137,Buywin
26,2017-10-25T16:00:00+07:00,114.124,114.245,114.038,114.10600000000001,112.8331232,112.9441298,113.0664929,113.21776509999998,113.4333116,113.6005095,3,2,112.042,3,111.65299999999999,46,114.10600000000001,0,114.245,Sell,27,46,Sell,loss,-2.064000000000007,-1.842166330483218,Sellloss
27,2017-11-22T17:00:00+07:00,112.08,112.179,111.89200000000001,111.984,113.01391799999999,112.9536908,112.8582223,112.7197618,112.53621329999999,112.70262,3,1,114.10600000000001,45,114.73700000000001,120,111.984,105,111.88600000000001,Buy,28,120,Buy,loss,-2.122000000000014,-1.8596743378963543,Buyloss
28,2017-12-09T01:00:00+07:00,113.51899999999999,113.54799999999999,113.444,113.448,112.49942879999999,112.501522,112.53205030000001,112.61364509999999,112.7734332,112.6017561,3,2,111.984,20,110.84200000000001,75,113.448,72,113.59,Sell,29,75,Sell,loss,-1.4639999999999986,-1.3073296185169299,Sellloss
29,2018-01-15T21:00:00+07:00,110.54899999999999,110.706,110.339,110.429,112.20066170000001,112.1038297,111.9703027,111.7796446,111.49501629999999,111.42784909999999,3,1,113.448,11,113.75200000000001,143,110.429,0,110.339,Buy,30,143,Buy,loss,-3.0189999999999912,-2.661131090896262,Buyloss
30,2018-04-11T04:00:00+07:00,107.18799999999999,107.25299999999999,106.96700000000001,107.098,106.538547,106.5873622,106.66533770000001,106.77553999999999,106.9126899,106.7030346,3,2,110.429,297,104.62899999999999,369,107.098,16,111.48200000000001,Sell,31,369,Sell,win,3.331000000000003,3.0164177888054797,Sellwin
31,2018-08-10T08:00:00+07:00,110.861,111.03,110.677,110.792,111.31642169999999,111.30144750000001,111.2698453,111.21999950000001,111.14734750000001,111.185,3,1,107.098,429,113.176,523,110.792,4,106.65,Buy,32,523,Buy,win,3.6940000000000026,3.4491773889335025,Buywin
32,2018-09-17T08:00:00+07:00,112.101,112.12200000000001,111.956,111.975,111.34701480000001,111.38964440000001,111.4464352,111.5240125,111.6383254,111.6486533,3,2,110.792,43,109.774,157,111.975,154,112.169,Sell,33,157,Sell,loss,-1.1829999999999927,-1.067766625749145,Sellloss
33,2018-10-15T08:00:00+07:00,112.005,112.185,111.935,112.041,112.8852757,112.90614609999999,112.88876859999999,112.8052327,112.6154872,112.3188,3,1,111.975,77,114.55,120,112.041,5,111.663,Buy,34,120,Buy,win,0.0660000000000025,0.058941728064302305,Buywin
34,2018-11-07T09:00:00+07:00,113.555,113.818,113.10600000000001,113.145,112.81563600000001,112.8520543,112.9040044,112.98280929999999,113.09824170000002,112.965,3,2,112.041,58,111.376,103,113.145,0,113.818,Sell,35,103,Sell,loss,-1.1039999999999992,-0.9853535759230989,Sellloss
35,2018-12-24T17:00:00+07:00,111.09299999999999,111.155,110.59200000000001,110.648,112.5215645,112.420065,112.2820903,112.0863752,111.7920913,111.3760955,3,1,113.145,19,114.23299999999999,200,110.648,0,110.59200000000001,Buy,36,200,Buy,loss,-2.497,-2.206902647045826,Buyloss
36,2019-01-24T05:00:00+07:00,109.594,109.64200000000001,109.45100000000001,109.485,109.337622,109.2639499,109.23705840000001,109.2786264,109.3977811,109.29177949999999,3,2,110.648,32,104.656,122,109.485,8,111.40799999999999,Sell,37,122,Sell,win,1.1629999999999967,1.0510809052129246,Sellwin
37,2019-05-06T20:00:00+07:00,110.90700000000001,110.959,110.79700000000001,110.805,111.4957288,111.4782277,111.4414,111.3751619,111.26511070000001,111.29331429999999,3,1,109.485,389,112.4,436,110.805,34,108.49700000000001,Buy,38,436,Buy,win,1.3200000000000074,1.2056446088505341,Buywin
38,2019-08-01T00:00:00+07:00,108.59200000000001,108.999,108.516,108.751,108.3198795,108.3497712,108.392573,108.4520457,108.5323636,108.45200000000001,3,2,110.805,214,106.78,374,108.751,1,110.959,Sell,39,374,Sell,win,2.054000000000002,1.8537069626821912,Sellwin
39,2019-08-10T00:00:00+07:00,105.539,105.704,105.508,105.684,107.1421402,107.00064740000002,106.8180262,106.57837430000001,106.27373610000001,106.38396740000002,3,1,108.751,1,109.31700000000001,42,105.684,41,105.26700000000001,Buy,40,42,Buy,loss,-3.0670000000000073,-2.820203952147573,Buyloss
40,2019-08-23T00:00:00+07:00,106.44,106.45299999999999,106.36,106.432,106.5302808,106.45421259999999,106.3935054,106.36643390000002,106.39411580000001,106.1589952,3,2,105.684,5,105.05,55,106.432,12,106.977,Sell,41,55,Sell,loss,-0.7480000000000047,-0.7077703342038574,Sellloss
41,2020-01-29T01:00:00+07:00,109.13,109.176,109.101,109.146,109.46894250000001,109.47552209999999,109.4660183,109.42317290000001,109.31620349999999,109.204,3,1,106.432,615,110.29,662,109.146,7,104.446,Buy,42,662,Buy,win,2.7139999999999986,2.5499849669272385,Buywin
42,2020-02-20T01:00:00+07:00,111.25399999999999,111.59299999999999,111.229,111.365,109.77567309999999,109.82630220000001,109.88977659999998,109.97244209999998,110.08739240000001,110.03226090000001,3,2,109.146,18,108.311,97,111.365,0,111.59299999999999,Sell,43,97,Sell,loss,-2.218999999999994,-2.033056639730264,Sellloss
43,2020-03-04T13:00:00+07:00,107.399,107.689,107.325,107.419,109.42954820000001,109.32811670000001,109.16465670000001,108.8968868,108.45839790000001,108.25833870000001,3,1,111.365,5,112.22399999999999,57,107.419,55,106.848,Buy,44,57,Buy,loss,-3.945999999999998,-3.5433035513850832,Buyloss
44,2020-03-24T20:00:00+07:00,110.787,111.62700000000001,110.59700000000001,111.477,108.2620966,108.38441019999999,108.6214287,109.040547,109.70524180000001,109.88786759999999,3,2,107.419,21,101.18,87,111.477,0,111.62700000000001,Sell,45,87,Sell,loss,-4.058000000000007,-3.777730196706362,Sellloss
45,2020-04-29T04:00:00+07:00,106.867,106.895,106.572,106.586,107.67058859999999,107.5999116,107.51546929999999,107.4153361,107.2913678,107.1812356,3,1,111.477,1,111.715,152,106.586,149,106.56,Buy,46,152,Buy,loss,-4.891000000000005,-4.38745212016829,Buyloss
46,2020-06-03T12:00:00+07:00,108.515,108.794,108.471,108.792,107.63018249999999,107.67981780000001,107.74463870000001,107.8273103,107.94203059999998,107.9199239,3,2,106.586,36,105.98700000000001,153,108.792,151,108.848,Sell,47,153,Sell,loss,-2.206000000000003,-2.0696902032161852,Sellloss
47,2020-06-18T20:00:00+07:00,106.794,107.023,106.666,106.882,107.5665497,107.5299006,107.46812390000001,107.3707288,107.2360183,107.184106,3,1,108.792,14,109.85,68,106.882,38,106.573,Buy,48,68,Buy,loss,-1.9099999999999966,-1.7556437973380363,Buyloss
48,2020-10-06T12:00:00+07:00,105.619,105.706,105.51899999999999,105.541,105.4684845,105.46042040000002,105.46455549999999,105.4866294,105.5272331,105.18396940000001,3,2,106.882,401,104.0,467,105.541,51,108.165,Sell,49,467,Sell,win,1.3410000000000082,1.2546546658932356,Sellwin
49,2020-10-28T04:00:00+07:00,104.414,104.556,104.396,104.46600000000001,105.1110564,105.0575702,104.99075619999999,104.90519040000001,104.79768229999999,104.9543358,3,1,105.541,10,106.10799999999999,94,104.46600000000001,68,104.34100000000001,Buy,50,94,Buy,loss,-1.0749999999999886,-1.01856150690252,Buyloss
50,2021-02-03T01:00:00+07:00,105.1,105.104,104.945,104.954,104.1350648,104.20279790000001,104.29231440000001,104.4139093,104.58753709999999,104.8083824,3,2,104.46600000000001,289,102.59100000000001,408,104.954,65,105.677,Sell,51,408,Sell,loss,-0.48799999999998533,-0.4671376332969438,Sellloss
51,2021-04-15T08:00:00+07:00,108.876,108.932,108.805,108.868,109.4748938,109.5036668,109.4930523,109.4281058,109.29163190000001,109.1914263,3,1,104.954,242,110.96600000000001,308,108.868,33,104.40899999999999,Buy,52,308,Buy,win,3.9140000000000015,3.7292528155191813,Buywin
52,2021-06-18T00:00:00+07:00,110.311,110.323,110.164,110.164,109.75242279999999,109.81282649999999,109.8835621,109.97079109999999,110.0900232,109.99068909999998,3,2,108.868,39,107.477,275,110.164,270,110.824,Sell,53,275,Sell,loss,-1.2960000000000065,-1.1904324503067996,Sellloss
53,2021-08-04T12:00:00+07:00,109.083,109.23700000000001,109.02600000000001,109.191,109.8164897,109.75604380000001,109.68001740000001,109.58262309999999,109.4486203,109.39621650000001,3,1,110.164,63,111.65799999999999,201,109.191,197,108.87700000000001,Buy,54,201,Buy,loss,-0.972999999999999,-0.8832286409353318,Buyloss
54,2021-09-29T16:00:00+07:00,111.322,111.585,111.241,111.57600000000001,110.27722659999998,110.34810130000001,110.4491396,110.6009622,110.8414857,111.1167595,3,2,109.191,3,108.72200000000001,242,111.57600000000001,240,111.68299999999999,Sell,55,242,Sell,loss,-2.385000000000005,-2.1842459543369004,Sellloss
55,2022-01-21T05:00:00+07:00,114.07700000000001,114.15,113.736,113.805,114.6823837,114.66074520000001,114.6104624,114.52178789999999,114.39529879999999,114.73165859999999,3,1,111.57600000000001,414,116.352,489,113.805,19,110.822,Buy,56,489,Buy,win,2.228999999999999,1.9977414497741441,Buywin
